sitrep,sitrep_num,report_date,table_n,caption,label_raw,kind,label_key,role
006_v2,6,2026-05-20,3,Tableau II. Mise à jour de la situation épidémiologique de MVE dans la province d’ITURI au 20/ 05 /2026,Alertes décédés,column,alertes décédés,indicator
006_v2,6,2026-05-20,3,Tableau II. Mise à jour de la situation épidémiologique de MVE dans la province d’ITURI au 20/ 05 /2026,Alertes investiguées,column,alertes investiguées,indicator
006_v2,6,2026-05-20,3,Tableau II. Mise à jour de la situation épidémiologique de MVE dans la province d’ITURI au 20/ 05 /2026,Alertes non investiguées,column,alertes non investiguées,indicator
006_v2,6,2026-05-20,3,Tableau II. Mise à jour de la situation épidémiologique de MVE dans la province d’ITURI au 20/ 05 /2026,Alertes validées,column,alertes validées,indicator
006_v2,6,2026-05-20,3,Tableau II. Mise à jour de la situation épidémiologique de MVE dans la province d’ITURI au 20/ 05 /2026,Alertes invalidées,column,alertes invalidées,indicator
006_v2,6,2026-05-20,3,Tableau II. Mise à jour de la situation épidémiologique de MVE dans la province d’ITURI au 20/ 05 /2026,Cas suspects prélevés,column,cas suspects prélevés,indicator
006_v2,6,2026-05-20,3,Tableau II. Mise à jour de la situation épidémiologique de MVE dans la province d’ITURI au 20/ 05 /2026,Cas suspects non prélévés,column,cas suspects non prélévés,indicator
006_v2,6,2026-05-20,3,Tableau II. Mise à jour de la situation épidémiologique de MVE dans la province d’ITURI au 20/ 05 /2026,Cas suspects isolés,column,cas suspects isolés,indicator
006_v2,6,2026-05-20,3,Tableau II. Mise à jour de la situation épidémiologique de MVE dans la province d’ITURI au 20/ 05 /2026,Cas suspects non isolés,column,cas suspects non isolés,indicator
006_v2,6,2026-05-20,3,Tableau II. Mise à jour de la situation épidémiologique de MVE dans la province d’ITURI au 20/ 05 /2026,Nizi,row_label,nizi,indicator
006_v2,6,2026-05-20,3,Tableau II. Mise à jour de la situation épidémiologique de MVE dans la province d’ITURI au 20/ 05 /2026,Lita,row_label,lita,indicator
006_v2,6,2026-05-20,3,Tableau II. Mise à jour de la situation épidémiologique de MVE dans la province d’ITURI au 20/ 05 /2026,Fataki,row_label,fataki,indicator
006_v2,6,2026-05-20,3,Tableau II. Mise à jour de la situation épidémiologique de MVE dans la province d’ITURI au 20/ 05 /2026,Logo,row_label,logo,indicator
006_v2,6,2026-05-20,3,Tableau II. Mise à jour de la situation épidémiologique de MVE dans la province d’ITURI au 20/ 05 /2026,Aungba,row_label,aungba,indicator
006_v2,6,2026-05-20,3,Tableau II. Mise à jour de la situation épidémiologique de MVE dans la province d’ITURI au 20/ 05 /2026,Rethy,row_label,rethy,indicator
006_v2,6,2026-05-20,3,Tableau II. Mise à jour de la situation épidémiologique de MVE dans la province d’ITURI au 20/ 05 /2026,Komanda,row_label,komanda,indicator
006_v2,6,2026-05-20,3,Tableau II. Mise à jour de la situation épidémiologique de MVE dans la province d’ITURI au 20/ 05 /2026,Bambu,row_label,bambu,indicator
006_v2,6,2026-05-20,3,Tableau II. Mise à jour de la situation épidémiologique de MVE dans la province d’ITURI au 20/ 05 /2026,Mangala,row_label,mangala,indicator
006_v2,6,2026-05-20,3,Tableau II. Mise à jour de la situation épidémiologique de MVE dans la province d’ITURI au 20/ 05 /2026,Lolwa,row_label,lolwa,indicator
006,6,2026-05-20,4,Tableau III. Récapitulatif de l’identification et suivi de contacts à la date du 20 mai 2026,Zones de santé,column,zones de santé,dimension
006,6,2026-05-20,4,Tableau III. Récapitulatif de l’identification et suivi de contacts à la date du 20 mai 2026,Suivi journalier Report du 19/05/2026,column,suivi journalier report,indicator
006,6,2026-05-20,4,Tableau III. Récapitulatif de l’identification et suivi de contacts à la date du 20 mai 2026,Suivi journalier Nouveau1x contacts le 20/05/2026,column,suivi journalier nouveau1x contacts,indicator
006,6,2026-05-20,4,Tableau III. Récapitulatif de l’identification et suivi de contacts à la date du 20 mai 2026,Suivi journalier Contact à suivre ce jour,column,suivi journalier contact à suivre ce jour,indicator
006,6,2026-05-20,4,Tableau III. Récapitulatif de l’identification et suivi de contacts à la date du 20 mai 2026,Suivi journalier Contacts vus,column,suivi journalier contacts vus,indicator
006,6,2026-05-20,4,Tableau III. Récapitulatif de l’identification et suivi de contacts à la date du 20 mai 2026,Suivi journalier Sorties 21 Jrs,column,suivi journalier sorties 21 jrs,indicator
006,6,2026-05-20,4,Tableau III. Récapitulatif de l’identification et suivi de contacts à la date du 20 mai 2026,Suivi journalier Devenus Suspects,column,suivi journalier devenus suspects,indicator
006,6,2026-05-20,4,Tableau III. Récapitulatif de l’identification et suivi de contacts à la date du 20 mai 2026,Taux de suivi,column,taux de suivi,indicator
006,6,2026-05-20,4,Tableau III. Récapitulatif de l’identification et suivi de contacts à la date du 20 mai 2026,Total non vus,column,total non vus,indicator
006,6,2026-05-20,4,Tableau III. Récapitulatif de l’identification et suivi de contacts à la date du 20 mai 2026,Raison de non vus Simple Absence,column,raison de non vus simple absence,indicator
006,6,2026-05-20,4,Tableau III. Récapitulatif de l’identification et suivi de contacts à la date du 20 mai 2026,Raison de non vus Perdus de vue (≥72 heures),column,raison de non vus perdus de vue (≥72 heures),indicator
006,6,2026-05-20,4,Tableau III. Récapitulatif de l’identification et suivi de contacts à la date du 20 mai 2026,Raison de non vus Jamais vus,column,raison de non vus jamais vus,indicator
006,6,2026-05-20,4,Tableau III. Récapitulatif de l’identification et suivi de contacts à la date du 20 mai 2026,Raison de non vus Refus,column,raison de non vus refus,indicator
006,6,2026-05-20,4,Tableau III. Récapitulatif de l’identification et suivi de contacts à la date du 20 mai 2026,Raison de non vus Déplacés,column,raison de non vus déplacés,indicator
006,6,2026-05-20,4,Tableau III. Récapitulatif de l’identification et suivi de contacts à la date du 20 mai 2026,Raison de non vus Reco n'est pas passé,column,raison de non vus reco n'est pas passé,indicator
006,6,2026-05-20,4,Tableau III. Récapitulatif de l’identification et suivi de contacts à la date du 20 mai 2026,Reste à suivre le jour suivant,column,reste à suivre le jour suivant,indicator
006_v2,6,2026-05-20,4,Tableau III. Récapitulatif de l’identification et suivi de contacts à la date du 20 mai 2026,Zones de santé,column,zones de santé,dimension
006_v2,6,2026-05-20,4,Tableau III. Récapitulatif de l’identification et suivi de contacts à la date du 20 mai 2026,Suivi journalier Report du 19/05/2026,column,suivi journalier report,indicator
006_v2,6,2026-05-20,4,Tableau III. Récapitulatif de l’identification et suivi de contacts à la date du 20 mai 2026,Suivi journalier Nouveau1x contacts le 20/05/2026,column,suivi journalier nouveau1x contacts,indicator
006_v2,6,2026-05-20,4,Tableau III. Récapitulatif de l’identification et suivi de contacts à la date du 20 mai 2026,Suivi journalier Contact à suivre ce jour,column,suivi journalier contact à suivre ce jour,indicator
006_v2,6,2026-05-20,4,Tableau III. Récapitulatif de l’identification et suivi de contacts à la date du 20 mai 2026,Suivi journalier Contacts vus,column,suivi journalier contacts vus,indicator
006_v2,6,2026-05-20,4,Tableau III. Récapitulatif de l’identification et suivi de contacts à la date du 20 mai 2026,Suivi journalier Sorties 21 Jrs,column,suivi journalier sorties 21 jrs,indicator
006_v2,6,2026-05-20,4,Tableau III. Récapitulatif de l’identification et suivi de contacts à la date du 20 mai 2026,Suivi journalier Devenus Suspects,column,suivi journalier devenus suspects,indicator
006_v2,6,2026-05-20,4,Tableau III. Récapitulatif de l’identification et suivi de contacts à la date du 20 mai 2026,Taux de suivi,column,taux de suivi,indicator
006_v2,6,2026-05-20,4,Tableau III. Récapitulatif de l’identification et suivi de contacts à la date du 20 mai 2026,Total non vus,column,total non vus,indicator
006_v2,6,2026-05-20,4,Tableau III. Récapitulatif de l’identification et suivi de contacts à la date du 20 mai 2026,Raison de non vus Simple Absence,column,raison de non vus simple absence,indicator
006_v2,6,2026-05-20,4,Tableau III. Récapitulatif de l’identification et suivi de contacts à la date du 20 mai 2026,Raison de non vus Perdus de vue (≥72 heures),column,raison de non vus perdus de vue (≥72 heures),indicator
006_v2,6,2026-05-20,4,Tableau III. Récapitulatif de l’identification et suivi de contacts à la date du 20 mai 2026,Raison de non vus Jamais vus,column,raison de non vus jamais vus,indicator
006_v2,6,2026-05-20,4,Tableau III. Récapitulatif de l’identification et suivi de contacts à la date du 20 mai 2026,Raison de non vus Refus,column,raison de non vus refus,indicator
006_v2,6,2026-05-20,4,Tableau III. Récapitulatif de l’identification et suivi de contacts à la date du 20 mai 2026,Raison de non vus Déplacés,column,raison de non vus déplacés,indicator
006_v2,6,2026-05-20,4,Tableau III. Récapitulatif de l’identification et suivi de contacts à la date du 20 mai 2026,Raison de non vus Reco n'est pas passé,column,raison de non vus reco n'est pas passé,indicator
006_v2,6,2026-05-20,4,Tableau III. Récapitulatif de l’identification et suivi de contacts à la date du 20 mai 2026,Reste à suivre le jour suivant,column,reste à suivre le jour suivant,indicator
006,6,2026-05-20,5,"Tableau IV. Répartition des cas, décès suspects et confirmés de maladie à virus Ebola dans les zones de santé de la DPS Ituri et Nord-Kivu au 20 mai 2026",Provinces,column,provinces,dimension
006,6,2026-05-20,5,"Tableau IV. Répartition des cas, décès suspects et confirmés de maladie à virus Ebola dans les zones de santé de la DPS Ituri et Nord-Kivu au 20 mai 2026",Zones de santé,column,zones de santé,dimension
006,6,2026-05-20,5,"Tableau IV. Répartition des cas, décès suspects et confirmés de maladie à virus Ebola dans les zones de santé de la DPS Ituri et Nord-Kivu au 20 mai 2026",Nbre de cas suspects,column,nbre de cas suspects,indicator
006,6,2026-05-20,5,"Tableau IV. Répartition des cas, décès suspects et confirmés de maladie à virus Ebola dans les zones de santé de la DPS Ituri et Nord-Kivu au 20 mai 2026",Nbre de décès suspects,column,nbre de décès suspects,indicator
006,6,2026-05-20,5,"Tableau IV. Répartition des cas, décès suspects et confirmés de maladie à virus Ebola dans les zones de santé de la DPS Ituri et Nord-Kivu au 20 mai 2026",Nbre de cas Confirmés,column,nbre de cas confirmés,indicator
006,6,2026-05-20,5,"Tableau IV. Répartition des cas, décès suspects et confirmés de maladie à virus Ebola dans les zones de santé de la DPS Ituri et Nord-Kivu au 20 mai 2026",Nbre de contacts,column,nbre de contacts,indicator
006_v2,6,2026-05-20,5,"Tableau IV. Répartition des cas, décès suspects et confirmés de maladie à virus Ebola dans les zones de santé de la DPS Ituri et Nord-Kivu au 20 mai 2026",Provinces,column,provinces,dimension
006_v2,6,2026-05-20,5,"Tableau IV. Répartition des cas, décès suspects et confirmés de maladie à virus Ebola dans les zones de santé de la DPS Ituri et Nord-Kivu au 20 mai 2026",Zones de santé,column,zones de santé,dimension
006_v2,6,2026-05-20,5,"Tableau IV. Répartition des cas, décès suspects et confirmés de maladie à virus Ebola dans les zones de santé de la DPS Ituri et Nord-Kivu au 20 mai 2026",Nbre de cas suspects,column,nbre de cas suspects,indicator
006_v2,6,2026-05-20,5,"Tableau IV. Répartition des cas, décès suspects et confirmés de maladie à virus Ebola dans les zones de santé de la DPS Ituri et Nord-Kivu au 20 mai 2026",Nbre de décès suspects,column,nbre de décès suspects,indicator
006_v2,6,2026-05-20,5,"Tableau IV. Répartition des cas, décès suspects et confirmés de maladie à virus Ebola dans les zones de santé de la DPS Ituri et Nord-Kivu au 20 mai 2026",Nbre de cas Confirmés,column,nbre de cas confirmés,indicator
006_v2,6,2026-05-20,5,"Tableau IV. Répartition des cas, décès suspects et confirmés de maladie à virus Ebola dans les zones de santé de la DPS Ituri et Nord-Kivu au 20 mai 2026",Nbre de contacts,column,nbre de contacts,indicator
006,6,2026-05-20,6,Tableau V. Synthèse de données (PoE/PoC) du 20/05/2026,Zone de santé,column,zone de santé,dimension
006,6,2026-05-20,6,Tableau V. Synthèse de données (PoE/PoC) du 20/05/2026,PoE/PoC,column,poe/poc,dimension
006,6,2026-05-20,6,Tableau V. Synthèse de données (PoE/PoC) du 20/05/2026,Tot v passées,column,tot v passées,indicator
006,6,2026-05-20,6,Tableau V. Synthèse de données (PoE/PoC) du 20/05/2026,Tot v screenés,column,tot v screenés,indicator
006,6,2026-05-20,6,Tableau V. Synthèse de données (PoE/PoC) du 20/05/2026,Total lavage de mains,column,total lavage de mains,indicator
006,6,2026-05-20,6,Tableau V. Synthèse de données (PoE/PoC) du 20/05/2026,Tot v sensiblisés,column,tot v sensiblisés,indicator
006,6,2026-05-20,6,Tableau V. Synthèse de données (PoE/PoC) du 20/05/2026,Tot alertes,column,tot alertes,indicator
006,6,2026-05-20,6,Tableau V. Synthèse de données (PoE/PoC) du 20/05/2026,Tot refus Lavage mains,column,tot refus lavage mains,indicator
006,6,2026-05-20,6,Tableau V. Synthèse de données (PoE/PoC) du 20/05/2026,Tot refus screening,column,tot refus screening,indicator
006_v2,6,2026-05-20,6,Tableau V. Synthèse de données (PoE/PoC) du 20/05/2026,Zone de santé,column,zone de santé,dimension
006_v2,6,2026-05-20,6,Tableau V. Synthèse de données (PoE/PoC) du 20/05/2026,PoE/PoC,column,poe/poc,dimension
006_v2,6,2026-05-20,6,Tableau V. Synthèse de données (PoE/PoC) du 20/05/2026,Tot v passées,column,tot v passées,indicator
006_v2,6,2026-05-20,6,Tableau V. Synthèse de données (PoE/PoC) du 20/05/2026,Tot v screenés,column,tot v screenés,indicator
006_v2,6,2026-05-20,6,Tableau V. Synthèse de données (PoE/PoC) du 20/05/2026,Total lavage de mains,column,total lavage de mains,indicator
006_v2,6,2026-05-20,6,Tableau V. Synthèse de données (PoE/PoC) du 20/05/2026,Tot v sensiblisés,column,tot v sensiblisés,indicator
006_v2,6,2026-05-20,6,Tableau V. Synthèse de données (PoE/PoC) du 20/05/2026,Tot alertes,column,tot alertes,indicator
