sitrep,report_date,facility_id,facility_raw,name_status,site_kind,place_key,place_raw,event,event_date,beds,health_zone,province,status_note,evidence_quote,confidence,model
008,2026-05-22,cte-rwankole,Rwankole,named,treatment_centre,rwankole,"",mention_only,,,Bunia,Ituri,A safe and dignified burial team responded to an alert here.,"▪ 3 EDS effectués (HGR-Bunia, Rwankole, Bunia-Cite) sur 4 cas d’alerte;",high,agy:gemini-3.1-pro-low
008,2026-05-22,hosp-centre-medical-evangelique-rwampara,Centre médical Evangélique de Rwampara,named,hospital_isolation,rwampara,Rwampara,operating,,,Rwampara,Ituri,Suspect cases from Mongbwalu were hospitalized here.,"décès suspects de fièvre hémorragique virale chez des malades internés au Centre médical Evangélique de Rwampara, provenant de Mongbwalu.",high,agy:gemini-3.1-pro-low
008,2026-05-22,hosp-ch-cme,CH CME,named,hospital_isolation,"","",mention_only,,,"","",The facility received protective equipment and supplies.,"❖ Livraison des intrants et équiments de protection aux piliers laboratoire et PCI pour 4 ESS de catégorie 1 (HGR Bunia, HGR Rwampara, CH SALAMA et CH CME",high,agy:gemini-3.1-pro-low
008,2026-05-22,hosp-ch-salama,CH SALAMA,named,hospital_isolation,salama,"",mention_only,,,"","",The facility received protective equipment and supplies.,"❖ Livraison des intrants et équiments de protection aux piliers laboratoire et PCI pour 4 ESS de catégorie 1 (HGR Bunia, HGR Rwampara, CH SALAMA et CH CME",high,agy:gemini-3.1-pro-low
008,2026-05-22,hosp-hgr-bunia,HGR Bunia,named,hospital_isolation,bunia,Bunia,under_construction,,,Bunia,Ituri,"Two isolation tents are being assembled, with one already complete.",Suivi de montage de deux tentes d’isolement à l’HGR Bunia dont une prête et l’autre en cours ;,high,agy:gemini-3.1-pro-low
008,2026-05-22,hosp-hgr-mongbwalu,HGR MONGBWALU,named,hospital_isolation,mongbwalu,Mongbwalu,mention_only,,,Mongbwalu,Ituri,The hospital's ambulance was decontaminated.,- Décontamination de l’ambulance de l’HGR MONGBWALU.,high,agy:gemini-3.1-pro-low
008,2026-05-22,hosp-hopital-matanda,Hôpital Matanda,named,hospital_isolation,matanda,"",operating,,,"",Nord-Kivu,A confirmed Ebola patient is currently hospitalized here.,• Decontamination de l’Hôpital Matanda où séjourne le cas confirmé de la ZS de Katwa;,high,agy:gemini-3.1-pro-low
008,2026-05-22,site-bunia-cite,Bunia-Cite,named,other,bunia,Bunia,mention_only,,,Bunia,Ituri,A safe and dignified burial team responded to an alert here.,"▪ 3 EDS effectués (HGR-Bunia, Rwankole, Bunia-Cite) sur 4 cas d’alerte;",high,agy:gemini-3.1-pro-low
008,2026-05-22,site-clinique-universelle,Clinique Universelle,named,other,universelle,"",mention_only,,,Bunia,Ituri,Care providers were briefed on waste management.,▪ Briefing des prestataires de soins dans les 2 ESS (CSR Bunia-cité et Clinique Universelle) sur la Gestion des déchets ;,high,agy:gemini-3.1-pro-low
008,2026-05-22,site-cme-nyakunde,CME Nyakunde,named,other,nyakunde,Nyakunde,mention_only,,,Rwampara,Ituri,Surfaces at the facility were decontaminated.,"▪ Décontamination des surfaces CME Nyakunde, soins intensifs de l’HGR Rwampara et la salle d’isolement.",high,agy:gemini-3.1-pro-low
008,2026-05-22,site-csr-bunia-cite,CSR Bunia-cité,named,other,bunia,Bunia,mention_only,,,Bunia,Ituri,Care providers were briefed on waste management.,▪ Briefing des prestataires de soins dans les 2 ESS (CSR Bunia-cité et Clinique Universelle) sur la Gestion des déchets ;,high,agy:gemini-3.1-pro-low
008,2026-05-22,site-hgr-bunia,HGR-Bunia,named,other,bunia,Bunia,mention_only,,,Bunia,Ituri,A safe and dignified burial team responded to an alert here.,"▪ 3 EDS effectués (HGR-Bunia, Rwankole, Bunia-Cite) sur 4 cas d’alerte;",high,agy:gemini-3.1-pro-low
008,2026-05-22,site-hgr-rwampara,HGR-Rwampara,named,other,rwampara,Rwampara,mention_only,,,Rwampara,Ituri,Staff members received a briefing on infection prevention protocols.,"▪ Briefing de 20 prestataires sur le port et retrait des EPI, l’élimination des déchets , la décontamination et le lavage des mains (HGR-Rwampara).",high,agy:gemini-3.1-pro-low
008,2026-05-22,site-iem-nyakunde,IEM Nyakunde,named,other,nyakunde,Nyakunde,mention_only,,,Nyakunde,Ituri,Decontamination was carried out on a patient staying at this facility.,- Décontamination d’un ménage à MARABO et internant IEM Nyakunde.,low,agy:gemini-3.1-pro-low
009,2026-05-23,"",tentes,unnamed,isolation_centre,mongbwalu,Mongbwalu,incident,,,Mongbwalu,Ituri,One of the three tents at this location was burned.,Une de 3 tentes brulée à Mongbwalu ;,high,agy:gemini-3.1-pro-low
009,2026-05-23,"",C.R Lambabo,ambiguous,other,lembabo,Lembabo,mention_only,,,Bunia,Ituri,The facility is listed under logistics support in the Bunia health zone.,"ZS Bunia: CH Bunia cité, Emérite, PNC, clinique Unibu, C.R Lambabo",high,agy:gemini-3.1-pro-low
009,2026-05-23,"",CTE,unnamed,treatment_centre,"","",mention_only,,,"",Nord-Kivu,An assessment was conducted to evaluate the infection prevention and control needs at this treatment centre.,État de lieu du CTE pour le dégagement des besoins en intrants PCI,high,agy:gemini-3.1-pro-low
009,2026-05-23,"",Emérite,ambiguous,other,bunia,Bunia,mention_only,,,Bunia,Ituri,The facility is listed under logistics support in the Bunia health zone.,"ZS Bunia: CH Bunia cité, Emérite, PNC, clinique Unibu, C.R Lambabo",high,agy:gemini-3.1-pro-low
009,2026-05-23,ct-bunia,CT Bunia,named,transit_centre,bunia,Bunia,operating,,,Bunia,Ituri,A joint supervision visit was conducted to define the patient circuit at this transit centre.,Supervision conjointe PCI- PEC du CT Bunia pour la définition du circuit;,high,agy:gemini-3.1-pro-low
009,2026-05-23,cte-hgr-nizi,HGR NIZI,named,treatment_centre,nizi,Nizi,mention_only,,,Nizi,Ituri,The hospital received supplies for infection prevention and control.,❖ HGR NIZI,high,agy:gemini-3.1-pro-low
009,2026-05-23,hosp-centre-medical-evangelique-rwampara,Centre médical Evangélique de Rwampara,named,hospital_isolation,rwampara,Rwampara,operating,,,Rwampara,Ituri,Suspect cases of viral hemorrhagic fever were admitted and later died at this facility.,décès suspects de fièvre hémorragique virale chez des malades internés au Centre médical Evangélique de Rwampara,high,agy:gemini-3.1-pro-low
009,2026-05-23,hosp-ch-cme,CH CME,named,hospital_isolation,"","",operating,,,"","",Five confirmed positive cases were discharged from the facility after clinical improvement.,5 Cas positifs sortis du CH CME (Amélioration clinique) dont les résultats sont revenus positifs ;,high,agy:gemini-3.1-pro-low
009,2026-05-23,hosp-clinique-citadelle,Clinique CITADELLE,named,hospital_isolation,bunia,Bunia,operating,,,Bunia,Ituri,A room where an infected patient died was decontaminated.,"Décontamination des 4 salles où étaient les cas décès (1 HGR Bunia, 2 SOFEPADI, 1 Clinique CITADELLE);",high,agy:gemini-3.1-pro-low
009,2026-05-23,hosp-cs-hoho,CS Hoho,named,hospital_isolation,hoho,Hoho,operating,,,"","",A positive patient was released from the health centre under pressure.,1 malade positif du CS Hoho libéré sous pression,high,agy:gemini-3.1-pro-low
009,2026-05-23,hosp-hgr-bambu,HGR BAMBU,named,hospital_isolation,bambu,Bambu,mention_only,,,Djugu,Ituri,The hospital received supplies for infection prevention and control.,❖ HGR BAMBU (ZS DJUGU),high,agy:gemini-3.1-pro-low
009,2026-05-23,hosp-hgr-bunia,HGR Bunia,named,hospital_isolation,bunia,Bunia,operating,,,Bunia,Ituri,Rooms where infected patients died were subsequently decontaminated.,"Décontamination des 4 salles où étaient les cas décès (1 HGR Bunia, 2 SOFEPADI, 1 Clinique CITADELLE);",high,agy:gemini-3.1-pro-low
009,2026-05-23,hosp-hopital-matanda,Hôpital Matanda,named,hospital_isolation,matanda,"",operating,,,Katwa,Nord-Kivu,A confirmed Ebola case was hospitalized here and the facility was decontaminated.,Decontamination de l’Hôpital Matanda où séjourne le cas confirmé de la ZS de Katwa;,high,agy:gemini-3.1-pro-low
009,2026-05-23,hosp-sofepadi,SOFEPADI,named,hospital_isolation,bunia,Bunia,operating,,,Bunia,Ituri,Rooms where infected patients died were subsequently decontaminated.,"Décontamination des 4 salles où étaient les cas décès (1 HGR Bunia, 2 SOFEPADI, 1 Clinique CITADELLE);",high,agy:gemini-3.1-pro-low
009,2026-05-23,site-ch-bunia-cite,CH Bunia cité,named,other,bunia,Bunia,mention_only,,,Bunia,Ituri,The facility is listed under logistics support in the Bunia health zone.,"ZS Bunia: CH Bunia cité, Emérite, PNC, clinique Unibu, C.R Lambabo",high,agy:gemini-3.1-pro-low
009,2026-05-23,site-ch-unibu,CH UNIBU,named,other,bunia,Bunia,mention_only,,,Bunia,Ituri,"Midwives were briefed on waste management and personal protective equipment, and received medical bins.",Briefing des 2 Sage-femmes dans le CH UNIBU sur la gestion des déchets,high,agy:gemini-3.1-pro-low
009,2026-05-23,site-clinique-merites,Clinique les Mérites,named,other,bunia,Bunia,mention_only,,,Bunia,Ituri,A safe and dignified burial was carried out in response to an alert from this clinic.,"5 EDS réalisés sur 7 alertes (1 HGR Bunia, 2 SOFEPADI, 1 Clinique CITADELLE, 1 Clinique les Mérites);",high,agy:gemini-3.1-pro-low
009,2026-05-23,site-clinique-unibu,clinique Unibu,named,other,bunia,Bunia,mention_only,,,Bunia,Ituri,The facility is listed under logistics support in the Bunia health zone.,"ZS Bunia: CH Bunia cité, Emérite, PNC, clinique Unibu, C.R Lambabo",high,agy:gemini-3.1-pro-low
009,2026-05-23,site-csr-lembabo,CSR LEMBABO,named,other,lembabo,Lembabo,mention_only,,,Bunia,Ituri,A staff member and a service provider were briefed on waste management at this facility.,Briefing d’un prestataire et 1 TS dans le CSR LEMBABO sur la gestion des déchets;,high,agy:gemini-3.1-pro-low
009,2026-05-23,site-hgr-lolwa,HGR LOLWA,named,other,lolwa,Lolwa,mention_only,,,Lolwa,Ituri,The hospital received supplies for infection prevention and control.,❖ HGR LOLWA,high,agy:gemini-3.1-pro-low
009,2026-05-23,site-iem-nyakunde,IEM Nyakunde,named,other,nyakunde,Nyakunde,mention_only,,,Nyakunde,Ituri,Decontamination was carried out for an internee at this institution.,Décontamination d’un ménage à MARABO et internant IEM Nyakunde.,low,agy:gemini-3.1-pro-low
009,2026-05-23,site-pnc,PNC,named,other,bunia,Bunia,mention_only,,,Bunia,Ituri,The facility is listed under logistics support in the Bunia health zone.,"ZS Bunia: CH Bunia cité, Emérite, PNC, clinique Unibu, C.R Lambabo",low,agy:gemini-3.1-pro-low
010,2026-05-24,"",CME,ambiguous,hospital_isolation,rwampara,Rwampara,operating,,,Rwampara,Ituri,The medical center is reporting Ebola patients in isolation.,| CH SALAMA | CME | SOUS TOTAL RWAMPARA |,high,agy:gemini-3.1-pro-low
010,2026-05-24,ct-hgr-kilo,HGR Kilo,named,transit_centre,kilo,Kilo,mention_only,,,Kilo,Ituri,Infection prevention and control supplies were provided to the reference facility.,"CSR Lembabo, HGR Kilo, HGR Mogbwalu, HGR Lita).",high,agy:gemini-3.1-pro-low
010,2026-05-24,ct-rwampara,CT de Rwampara,named,transit_centre,rwampara,Rwampara,incident,,,Rwampara,Ituri,A fire incident occurred at the transit center due to insecurity.,"Insécurité dans les zones de santé d’intervention (Incendie de CT de Rwampara, Mongbwalu.",high,agy:gemini-3.1-pro-low
010,2026-05-24,cte-hgr-bunia,CTE à l’HGR Bunia,named,treatment_centre,bunia,Bunia,under_construction,,,Bunia,Ituri,Construction work on the Ebola treatment center has started.,Démarrage des travaux de construction du CTE à l’HGR Bunia par le partenaire IMC.,high,agy:gemini-3.1-pro-low
010,2026-05-24,cte-rwampara,CTE Rwampara,named,treatment_centre,rwampara,Rwampara,under_construction,,,Rwampara,Ituri,Refitting work is ongoing at the Ebola treatment center.,Poursuite des travaux d’aménagement du CTE Rwampara,high,agy:gemini-3.1-pro-low
010,2026-05-24,hosp-centre-medical-evangelique-rwampara,Centre médical Evangélique de Rwampara,named,hospital_isolation,rwampara,Rwampara,operating,,,Rwampara,Ituri,Suspected Ebola patients died while admitted to the medical center.,décès suspects de fièvre hémorragique virale chez des malades internés au Centre médical Evangélique de Rwampara,high,agy:gemini-3.1-pro-low
010,2026-05-24,hosp-ch-elikya,CH ELIKYA,named,hospital_isolation,bunia,Bunia,operating,,,Bunia,Ituri,The hospital center is reporting Ebola patients in isolation.,| Clinique Bénedicte | CH ELIKYA | CM LES MERITES |,high,agy:gemini-3.1-pro-low
010,2026-05-24,hosp-ch-providence,CH LA PROVIDENCE,named,hospital_isolation,bunia,Bunia,operating,,,Bunia,Ituri,The hospital center is reporting Ebola patients in isolation.,| UNIBU | CH LA PROVIDENCE | RWAKOLE |,high,agy:gemini-3.1-pro-low
010,2026-05-24,hosp-ch-salama,CH SALAMA,named,hospital_isolation,rwampara,Rwampara,operating,,,Rwampara,Ituri,The hospital center is reporting Ebola patients in isolation.,| HGR RWAMPARA | CH SALAMA | CME |,high,agy:gemini-3.1-pro-low
010,2026-05-24,hosp-citadele,CITADELE,named,hospital_isolation,bunia,Bunia,operating,,,Bunia,Ituri,The facility is reporting Ebola patients in isolation.,| CM LES MERITES | CITADELE | UNIBU |,high,agy:gemini-3.1-pro-low
010,2026-05-24,hosp-clinique-benedicte,Clinique Bénedicte,named,hospital_isolation,bunia,Bunia,operating,,,Bunia,Ituri,The clinic is reporting Ebola patients in isolation.,| SOFEPADI | Clinique Bénedicte | CH ELIKYA |,high,agy:gemini-3.1-pro-low
010,2026-05-24,hosp-cm-mathysen,CM MATHYSEN,named,hospital_isolation,bunia,Bunia,operating,,,Bunia,Ituri,The medical center is reporting Ebola patients in isolation.,| RWAKOLE | CM MATHYSEN | SOUS TOTAL BUNIA |,high,agy:gemini-3.1-pro-low
010,2026-05-24,hosp-cm-merites,CM LES MERITES,named,hospital_isolation,bunia,Bunia,operating,,,Bunia,Ituri,The medical center is reporting Ebola patients in isolation.,| CH ELIKYA | CM LES MERITES | CITADELE |,high,agy:gemini-3.1-pro-low
010,2026-05-24,hosp-hgr-aru,HGR ARU,named,hospital_isolation,aru,Aru,operating,,,Aru,Ituri,The hospital is reporting Ebola patients in isolation.,| HGR BAMBU | HGR ARU | Total |,high,agy:gemini-3.1-pro-low
010,2026-05-24,hosp-hgr-bambu,HGR BAMBU,named,hospital_isolation,bambu,Bambu,operating,,,Bambu,Ituri,The hospital is reporting Ebola patients in isolation.,| HGR NYANKUNDE | HGR BAMBU | HGR ARU |,high,agy:gemini-3.1-pro-low
010,2026-05-24,hosp-hgr-bunia,HGR Bunia,named,hospital_isolation,bunia,Bunia,operating,,,Bunia,Ituri,The hospital is reporting Ebola patients in isolation.,| Indicateurs | HGR Bunia | SOFEPADI |,high,agy:gemini-3.1-pro-low
010,2026-05-24,hosp-hgr-bunia,HGR Bunia,named,hospital_isolation,bunia,Bunia,under_construction,,,Bunia,Ituri,The installation of two care tents at the hospital has been finalized.,Finalisation d’installation de deux tentes de prise en charge à l’HGR Bunia (avec 8 chambres et 8 toilettes),high,agy:gemini-3.1-pro-low
010,2026-05-24,hosp-hgr-mongbwalu,HGR Mongbwalu,named,hospital_isolation,mongbwalu,Mongbwalu,incident,,,Mongbwalu,Ituri,A fire occurred at the isolation unit of the hospital.,Monitoring de l’incident (incendie d’isolement de HGR Mongbwalu).,high,agy:gemini-3.1-pro-low
010,2026-05-24,hosp-hgr-mongbwalu,HGR MONGBWALU,named,hospital_isolation,mongbwalu,Mongbwalu,operating,,,Mongbwalu,Ituri,The hospital is reporting Ebola patients in isolation.,| SOUS TOTAL RWAMPARA | HGR MONGBWALU | HGR NYANKUNDE |,high,agy:gemini-3.1-pro-low
010,2026-05-24,hosp-hgr-nyankunde,HGR NYANKUNDE,named,hospital_isolation,nyankunde,Nyankunde,operating,,,Nyankunde,Ituri,The hospital is reporting Ebola patients in isolation.,| HGR MONGBWALU | HGR NYANKUNDE | HGR BAMBU |,high,agy:gemini-3.1-pro-low
010,2026-05-24,hosp-hgr-rwampara,HGR RWAMPARA,named,hospital_isolation,rwampara,Rwampara,operating,,,Rwampara,Ituri,The hospital is reporting Ebola patients in isolation.,| SOUS TOTAL BUNIA | HGR RWAMPARA | CH SALAMA |,high,agy:gemini-3.1-pro-low
010,2026-05-24,hosp-hgr-rwampara,HGR Rwampara,named,hospital_isolation,rwampara,Rwampara,under_construction,,,Rwampara,Ituri,Work is continuing to install isolation tents at the hospital.,Poursuite des travaux d’installation de tentes d’isolement au HGR Rwampara.,high,agy:gemini-3.1-pro-low
010,2026-05-24,hosp-rwakole,RWAKOLE,named,hospital_isolation,bunia,Bunia,operating,,,Bunia,Ituri,The facility is reporting Ebola patients in isolation.,| CH LA PROVIDENCE | RWAKOLE | CM MATHYSEN |,high,agy:gemini-3.1-pro-low
010,2026-05-24,hosp-sofepadi,SOFEPADI,named,hospital_isolation,bunia,Bunia,operating,,,Bunia,Ituri,The facility is reporting Ebola patients in isolation.,| HGR Bunia | SOFEPADI | Clinique Bénedicte |,high,agy:gemini-3.1-pro-low
010,2026-05-24,hosp-unibu,UNIBU,named,hospital_isolation,bunia,Bunia,operating,,,Bunia,Ituri,The facility is reporting Ebola patients in isolation.,| CITADELE | UNIBU | CH LA PROVIDENCE |,high,agy:gemini-3.1-pro-low
010,2026-05-24,site-centre-hospitalier-unibu,Centre Hospitalier UNIBU,named,other,lumumba,Lumumba,mention_only,,,Bunia,"",Sensitization was carried out among bereaved family members at the hospital center.,famille éprouvées au Centre Hospitalier UNIBU au quartier Lumumba (ZS Bunia).,high,agy:gemini-3.1-pro-low
010,2026-05-24,site-ch-rwankole,CH Rwankole,named,other,rwankole,Rwankole,mention_only,,,"","",An initial scorecard evaluation was conducted at the hospital center.,AS Bunia Cité (49%) et CH Rwankole (21%).,high,agy:gemini-3.1-pro-low
010,2026-05-24,site-ch-unibu,CH-UNIBU,named,other,unibu,"",mention_only,,,"","",Staff from the hospital center received a briefing on waste management.,"CITADELLE, CH-UNIBU, CS Adventiste, Polyclinique Limbi Angaika",high,agy:gemini-3.1-pro-low
