facility_id,facility_name,site_kind,place_key,health_zone,province,date_first_mentioned,sitrep_first_mentioned,first_mention_after_gap,date_first_planned,date_opening_announced,sitrep_opening_announced,date_opening_stated,date_first_in_service,status_latest,status_latest_date,beds_latest,beds_latest_date,date_last_mentioned,n_sitreps,n_events,aliases,flags
cte-hgr-bunia,CTE à l’HGR Bunia,treatment_centre,bunia,Bunia,Ituri,2026-05-24,010,FALSE,2026-05-24,2026-06-15,032,,2026-05-29,operating,2026-09-08,,,2026-09-08,24,29,"CTE à l’HGR Bunia; CTE à l’HGR BUNIA; CTE à l’HGR/Bunia; CTE au HGR Bunia; CTE de l’HGR Bunia; CTE de l'HGR de Bunia; CTE de l’HGR de Bunia; CTE HGR Bunia; CTE HGR/Bunia; CTE, l’HGR Bunia; CTE/HGR Bunia; HGR/Bunia; l’HGR Bunia",possible_host_variant;possible_same_host;possible_same_site
cte-hgr-katwa,HGR Katwa,treatment_centre,katwa,Katwa,Nord-Kivu,2026-06-06,023,FALSE,2026-06-06,,,,,under_construction,2026-06-07,,,2026-08-15,6,7,CTE à l’HGR Katwa; HGR de Katwa; HGR Katwa,possible_host_variant;possible_same_host
cte-hgr-mongbwalu,CTE de l’HGR Mongbwalu,treatment_centre,mongbwalu,Mongbwalu,Ituri,2026-06-19,036,FALSE,,,,,2026-06-19,operating,2026-06-24,,,2026-06-24,2,2,CTE de l’HGR Mongbwalu,possible_host_variant;possible_same_host;possible_same_site
cte-hgr-nizi,CTE HGR de Nizi,treatment_centre,nizi,Nizi,Ituri,2026-05-23,009,FALSE,,,,,2026-07-15,operating,2026-07-15,,,2026-07-15,3,3,CTE HGR de Nizi; HGR Nizi; HGR NIZI,possible_host_variant;possible_same_host
cte-hgr-nyankunde,CTE HGR Nyankunde,treatment_centre,nyankunde,Nyankunde,Ituri,2026-06-15,032,FALSE,2026-06-15,2026-06-25,042,,2026-06-18,opened,2026-06-25,,,2026-06-25,3,3,CTE HGR Nyankunde; CTE HGR/Nyankunde,possible_host_variant;possible_same_host;possible_same_site
cte-hgr-rwampara,CTE HGR/Rwampara,treatment_centre,rwampara,Rwampara,Ituri,2026-05-30,016,FALSE,2026-05-30,2026-06-25,042,,,opened,2026-06-25,,,2026-06-25,3,4,CTE au HGR Rwampara; CTE HGR/Rwampara; HGR Rwampara (CTE),possible_host_variant;possible_same_host;possible_same_site
cte-isiro,CTE d'Isiro,treatment_centre,isiro,Isiro,Haut-Uele,2026-07-30,077,TRUE,2026-08-02,2026-08-02,080,,2026-07-30,operating,2026-09-12,,,2026-09-12,17,21,CT/CTE d'Isiro; CTE d'Isiro; CTE d’Isiro; CTE de l’HGR d’Isiro; Isiro,possible_same_site
cte-iste,CTE ISTE,treatment_centre,iste,"",Ituri,2026-07-13,060,FALSE,,,,,2026-07-13,operating,2026-07-13,,,2026-07-13,1,1,CTE ISTE,""
cte-istm,CTE ISTM,treatment_centre,nyankunde,Nyankunde,Ituri,2026-06-29,046,TRUE,2026-08-16,,,,2026-06-29,under_construction,2026-08-20,,,2026-08-20,28,28,CTE de ISTM; CTE ISTM; ISTM,""
cte-istm-nyankunde,ISTM Nyankunde,treatment_centre,nyankunde,Nyankunde,Ituri,2026-06-11,028,FALSE,2026-06-11,2026-06-16,033,,2026-07-11,operating,2026-07-11,,,2026-07-11,7,7,CTE IST Nyankunde; CTE ISTM Nyankunde; CTE ISTM/Nyankunde; ISTM Nyankunde; ISTM/Nyakunde; ISTM/Nyankunde,possible_host_variant;possible_same_host
cte-istm-nyankunde-bunia,CTE de L'ISTM NYANKUNDE A BUNIA,treatment_centre,bunia,Bunia,Ituri,2026-07-21,068,FALSE,,,,,2026-07-21,operating,2026-07-21,,,2026-07-21,1,1,CTE de L'ISTM NYANKUNDE A BUNIA,""
cte-istm-zs-rwampara,CTE ISTM/ZS Rwampara,treatment_centre,rwampara,Rwampara,Ituri,2026-06-27,044,TRUE,,,,,2026-06-27,operating,2026-06-27,,,2026-06-27,1,1,CTE ISTM/ZS Rwampara,""
cte-itav,CTE à l’ITAV,treatment_centre,itav,"",Nord-Kivu,2026-08-16,094,FALSE,2026-08-16,,,,,planned,2026-08-20,,,2026-08-20,3,3,CTE à l’ITAV; CTE de l'ITAV,""
cte-juhudi,CTE de Juhudi,treatment_centre,juhudi,Nia-Nia,"",2026-06-30,047,FALSE,,,,,2026-06-30,operating,2026-06-30,,,2026-06-30,1,1,CTE de Juhudi,""
cte-kalunguta,CTE Kalunguta,treatment_centre,kalunguta,Kalunguta,Nord-Kivu,2026-06-29,046,TRUE,,,,,2026-06-29,operating,2026-06-29,,,2026-06-29,1,1,CTE Kalunguta,""
cte-kasenyi,CTE de Kasenyi,treatment_centre,kasenyi,Tchomia,Ituri,2026-07-14,061,FALSE,2026-07-14,2026-08-09,087,,2026-08-12,operating,2026-09-08,80,2026-08-09,2026-09-08,4,4,CTE de Kasenyi,""
cte-katwa,CTE de Katwa,treatment_centre,katwa,Katwa,Nord-Kivu,2026-06-03,020,FALSE,2026-06-03,,,,2026-06-07,strained,2026-09-12,,,2026-09-12,32,35,CTE à Katwa; CTE de Katwa; CTE en construction à Katwa; CTE Katwa; Katwa,possible_host_variant;possible_same_host
cte-kigonze,Kigonze,treatment_centre,kigonze,Bunia,Ituri,2026-07-30,077,TRUE,,,,,2026-07-30,strained,2026-08-24,,,2026-08-24,9,9,CTE de Kigonze; Kigonze,possible_same_site
cte-kilo,Kilo,treatment_centre,kilo,Kilo,Ituri,2026-06-04,021,FALSE,,,,,2026-08-13,strained,2026-09-12,,,2026-09-12,14,14,CTE de Kilo; Kilo,""
cte-kitatumba,CTE de Kitatumba,treatment_centre,kitatumba,Butembo,Nord-Kivu,2026-07-06,053,FALSE,,,,,2026-07-06,operating,2026-08-20,,,2026-08-20,11,12,CTE de Kitatumba; CTE Kitatumba; Kitatumba,possible_same_host
cte-komanda,CTE Komanda,treatment_centre,komanda,Komanda,Ituri,2026-06-08,025,FALSE,,,,,2026-06-27,operating,2026-08-20,,,2026-08-20,6,6,CTE de Komanda; CTE Komanda; Komanda,""
cte-lita,CTE de Lita,treatment_centre,lita,Lita,Ituri,2026-06-04,021,FALSE,2026-08-05,,,,2026-07-18,strained,2026-09-03,,,2026-09-03,7,7,CTE de Lita; CTE Lita; Lita; LITA,""
cte-logo,Logo,treatment_centre,logo,Logo,Ituri,2026-07-30,077,TRUE,2026-08-05,,,,2026-07-30,strained,2026-08-22,,,2026-08-22,11,11,CTE de Logo; Logo,possible_same_site
cte-lolwa,Lolwa,treatment_centre,lolwa,Lolwa,Ituri,2026-09-07,116,FALSE,,,,,2026-09-07,strained,2026-09-12,,,2026-09-12,4,4,Lolwa,possible_same_site
cte-lwiro,CTE Lwiro,treatment_centre,lwiro,Miti Murhesa,Sud-Kivu,2026-06-01,018,FALSE,,,,,2026-06-01,strained,2026-08-18,,,2026-08-18,4,4,CTE de Lwiro; CTE Lwiro; CTE LWIRO,possible_same_site
cte-mambasa,Mambasa,treatment_centre,mambasa,Mambasa,Ituri,2026-06-08,025,FALSE,,,,,2026-09-05,strained,2026-09-12,,,2026-09-12,6,6,CTE/CT de Mambasa; Mambasa,""
cte-mambasa-lolwa,Mambasa Lolwa,treatment_centre,mambasa lolwa,"",Ituri,2026-09-09,118,FALSE,,,,,2026-09-09,strained,2026-09-09,,,2026-09-09,1,1,Mambasa Lolwa,""
cte-mandima,Mandima,treatment_centre,mandima,Mandima,Ituri,2026-09-05,114,FALSE,,,,,2026-09-05,strained,2026-09-12,,,2026-09-12,5,5,CTE/CT de Mandima; Mandima,""
cte-mangala,Mangala,treatment_centre,mangala,Mangala,Ituri,2026-06-04,021,FALSE,2026-09-02,,,,2026-08-16,strained,2026-09-12,,,2026-09-12,8,8,CTE de Mangala; Mangala,possible_same_site
cte-matanda,CTE de Matanda,treatment_centre,matanda,"",Nord-Kivu,2026-06-17,034,FALSE,2026-06-17,,,,,under_construction,2026-09-05,,,2026-09-05,4,4,CTE de l’hôpital Matanda; CTE de Matanda; CTE MATANDA,possible_same_site
cte-meteo,CTE Météo,treatment_centre,meteo,"",Tshopo,2026-09-07,116,FALSE,2026-09-07,2026-09-10,119,,2026-09-12,operating,2026-09-13,,,2026-09-13,5,5,CTE de Météo; CTE Météo,""
cte-mongbwalu,CTE de Mongbwalu,treatment_centre,mongbwalu,Mongbwalu,Ituri,2026-05-19,005,FALSE,2026-05-22,2026-08-14,092,,2026-05-19,operating,2026-09-05,60,2026-08-17,2026-09-05,24,25,CTE à Mongbwalu; CTE de Mongbwalu; CTE Mongbwalu; CTE Mongwalu; Mongbwalu,possible_host_variant;possible_same_host
cte-munigi,CTE Munigi,treatment_centre,munigi,Nyiragongo,Nord-Kivu,2026-06-21,038,FALSE,,,,,2026-06-21,operating,2026-06-21,,,2026-06-21,1,1,CTE Munigi,""
cte-musienene,CTE de Musienene,treatment_centre,musienene,Musienene,Nord-Kivu,2026-08-04,082,FALSE,2026-08-20,,,,2026-08-04,planned,2026-09-02,,,2026-09-02,4,4,CTE de Musienene; futur centre de traitement de Musienene,possible_same_site
cte-nia-nia,CTE de Nia-Nia,treatment_centre,nia nia,Nia Nia,Ituri,2026-07-17,064,TRUE,2026-08-03,,,,2026-07-17,strained,2026-08-17,,,2026-08-17,9,11,CTE de Nia Nia; CTE de Nia-Nia; Nia-Nia,possible_same_site
cte-nizi,CTE de Nizi,treatment_centre,nizi,Nizi,Ituri,2026-06-04,021,FALSE,2026-08-14,,,,2026-07-13,strained,2026-09-12,,,2026-09-12,39,47,CTE de Nizi; CTE Nizi; CTE/CT de Nizi; Nizi,possible_host_variant;possible_same_host;possible_same_site
cte-nyankunde,CTE Nyankunde,treatment_centre,nyankunde,Nyankunde,Ituri,2026-05-25,011,FALSE,2026-05-25,,,,2026-06-05,operating,2026-09-13,,,2026-09-13,16,16,CTE de Nyankunde; CTE Nyakunde; CTE Nyankunde; Nyankunde,possible_host_variant;possible_same_host
cte-oicha,CTE d'Oicha,treatment_centre,oicha,Oicha,Nord-Kivu,2026-07-14,061,FALSE,,,,,2026-07-14,strained,2026-08-03,10,2026-08-03,2026-08-03,2,2,CTE d'Oicha,possible_same_site
cte-pawa,CTE de Pawa,treatment_centre,pawa,Pawa,Haut-Uele,2026-08-01,079,FALSE,,,,,2026-08-01,strained,2026-09-12,,,2026-09-12,9,9,CTE de Pawa,""
cte-rungu,Rungu,treatment_centre,rungu,Rungu,Haut-Uele,2026-09-12,121,FALSE,,,,,2026-09-12,operating,2026-09-12,,,2026-09-12,1,1,Rungu,""
cte-rwampara,CTE Rwampara,treatment_centre,rwampara,Rwampara,Ituri,2026-05-24,010,FALSE,2026-05-24,2026-06-02,019,,2026-05-27,strained,2026-08-11,100,2026-07-25,2026-09-06,35,38,Centre de Traitement Ebola (CTE) de la zone de santé de Rwampara; CTE de Rwampara; CTE Rwampara; CTE RWAMPARA; Rwampara,possible_host_variant;possible_same_host;possible_same_site
cte-rwankole,CTE de Rwankole,treatment_centre,rwankole,Bunia,Ituri,2026-05-22,008,FALSE,2026-07-17,2026-08-04,082,,2026-08-01,operating,2026-09-04,120,2026-08-04,2026-09-04,10,10,CTE de Rwankole; CTE Rwankole; Rwankole,""
cte-simisimi,CTE normé de Simisimi,treatment_centre,simisimi,Basoko,Tshopo,2026-08-15,093,FALSE,2026-08-15,,,,,under_construction,2026-08-15,,,2026-08-15,1,1,CTE normé de Simisimi,""
cte-sota,CTE de Sota,treatment_centre,sota,Nyankunde,Ituri,2026-07-11,058,FALSE,,,,,2026-07-11,operating,2026-08-15,,,2026-08-15,2,2,CTE de Sota; CTE Sota,possible_same_site
cte-tuluba,CTE Tuluba,treatment_centre,tuluba,Isiro,Haut-Uele,2026-08-26,104,FALSE,,,,,2026-08-26,operating,2026-08-26,,,2026-08-26,1,1,CTE Tuluba,""
cte-wamba,CTE de Wamba,treatment_centre,wamba,Wamba,Haut-Uele,2026-07-30,077,TRUE,,,,,2026-07-30,operating,2026-09-12,,,2026-09-12,11,11,CTE de Wamba; CTE Wamba; Wamba,""
cte-watsa,Watsa,treatment_centre,watsa,Watsa,Haut-Uele,2026-08-17,095,FALSE,,,,,2026-08-17,operating,2026-08-17,,,2026-08-17,1,1,Watsa,""
