province,health_zone,health_area,locality,facility_type,facility_name,grid3id
Haut-Uele,Boma Mangbetu,Mataku,,Poste de Santé,Petit Poisson,DSNIS_EC4A751A37
Haut-Uele,Boma Mangbetu,Nambose,,Poste de Santé,Agri Kondangwe,DHIS2_59A372EF6E
Haut-Uele,Boma Mangbetu,Nambose,,Site Soin Communautaire,Babunza,DSNIS_C5428A4F2D
Haut-Uele,Boma Mangbetu,Nambose,,Poste de Santé,Bamudo,DSNIS_EF3182EEF2
Haut-Uele,Boma Mangbetu,Nambose,,Poste de Santé,Bengyee,DHIS2_39BD5F9BBB
Haut-Uele,Boma Mangbetu,Nambose,,Centre de Santé,Nambose,Acasus_4BFED9888C
Haut-Uele,Boma Mangbetu,Obongoni,,Poste de Santé,Asengi,DHIS2_450AE91E8B
Haut-Uele,Boma Mangbetu,Obongoni,,Poste de Santé,Badimba,DSNIS_176587C07A
Haut-Uele,Boma Mangbetu,Obongoni,,Site Soin Communautaire,Batindia,DSNIS_84B26BDB23
Haut-Uele,Boma Mangbetu,Obongoni,,Poste de Santé,Bovodupo,DSNIS_C664449E01
Haut-Uele,Boma Mangbetu,Obongoni,,Site Soin Communautaire,Gbagaa,DSNIS_382C268A97
Haut-Uele,Boma Mangbetu,Obongoni,,Poste de Santé,Nepoko,DSNIS_C53584039D
Haut-Uele,Boma Mangbetu,Obongoni,,Centre de Santé,Obongoni,Acasus_2DA4E5FA88
Haut-Uele,Boma Mangbetu,Yamo,,Site Soin Communautaire,Bafigbadu,DSNIS_1F3DE23625
Haut-Uele,Boma Mangbetu,Yamo,,Poste de Santé,Bangome,DSNIS_0D3D225088
Haut-Uele,Boma Mangbetu,Yamo,,Site Soin Communautaire,Basisono,DSNIS_AE4B6F164E
Haut-Uele,Boma Mangbetu,Yamo,,Poste de Santé,Kokoo,Acasus_B046CE9558
Haut-Uele,Boma Mangbetu,Yamo,,Poste de Santé,Legbo,DHIS2_D2445A08C1
Haut-Uele,Boma Mangbetu,Yamo,,Centre de Santé,Yamo,Acasus_29C34513B1
Haut-Uele,Doruma,Bangadi,,Poste de Santé,Badolo,DHIS2_485BB5CD1D
Haut-Uele,Doruma,Bangadi,,Centre de Santé de Référence,Bangadi,Acasus_B39E5083A1
Haut-Uele,Doruma,Diagbe,,Centre de Santé,Diagbe,DHIS2_D070542B7A
Haut-Uele,Doruma,Diagbe,,Site Soin Communautaire,Makungulu,DSNIS_12BC9CB40E
Haut-Uele,Doruma,Diagbe,,Poste de Santé,Makungulu,DSNIS_BB9031A032
Haut-Uele,Doruma,Diagbe,,Poste de Santé,Zikilingi,DSNIS_64A29A5BEC
Haut-Uele,Doruma,Diebio,,Centre de Santé,Diebio,Acasus_4FC796F201
Haut-Uele,Doruma,Diebio,,Site Soin Communautaire,Milagbe,DSNIS_89822E7D5B
Haut-Uele,Doruma,Doruma,,Centre de Santé,Doruma,Acasus_024BBE5BB7
Haut-Uele,Doruma,Doruma,,Hôpital Général de Référence,Doruma,DHIS2_7CC75A207D
Haut-Uele,Doruma,Doruma,,Poste de Santé,Gurba,DSNIS_93115D9E23
Haut-Uele,Doruma,Doruma,,Poste de Santé,Nambili,Acasus_30A3116C21
Haut-Uele,Doruma,Gangala,,Poste de Santé,Bakudangba,DHIS2_51FEA88AF3
Haut-Uele,Doruma,Gangala,,Centre de Santé,Gangala,Acasus_E552DC6199
Haut-Uele,Doruma,Gangala,,Site Soin Communautaire,Kposi,DSNIS_7E88D18FF4
Haut-Uele,Doruma,Kana,,Centre de Santé,Kana,Acasus_A701E800F7
Haut-Uele,Doruma,Kapili,,Centre de Santé,Kapili,Acasus_D897F9946A
Haut-Uele,Doruma,Masombo,,Centre de Santé,Masombo,Acasus_B0B53618D1
Haut-Uele,Doruma,Masombo,,Site Soin Communautaire,Sugba,DSNIS_4B3C50E9A3
Haut-Uele,Doruma,Naparka,,Site Soin Communautaire,Bambangana,DSNIS_F0635DDBB3
Haut-Uele,Doruma,Naparka,,Centre de Santé,Naparka,Acasus_0B7F1A5BA4
Haut-Uele,Doruma,Napopo,,Poste de Santé,Napopo Aire De,Acasus_5098EDAF5F
Haut-Uele,Doruma,Ngilima,,Centre de Santé,Durukpasi,Acasus_004104FCEF
Haut-Uele,Doruma,Ngilima,,Centre de Santé de Référence,Ngilima,Acasus_5BC11732E0
Haut-Uele,Doruma,Weneki,,Centre de Santé,Weneki,Acasus_F803F0DCEB
Haut-Uele,Dungu,Afu,,Centre de Santé,Afu,Acasus_034EC32AD9
Haut-Uele,Dungu,Afu,,Site Soin Communautaire,Agroupi,DSNIS_8488A46608
Haut-Uele,Dungu,Afu,,Poste de Santé,Manzia,DSNIS_16BEA8BED5
Haut-Uele,Dungu,Bakote,,Poste de Santé,Ararat,DSNIS_160A177813
Haut-Uele,Dungu,Bakote,,Centre de Santé,Bakote,Acasus_2F8B3AA371
Haut-Uele,Dungu,Bakote,,Poste de Santé,Dungu Ville,DSNIS_0B5A581F8C
Haut-Uele,Dungu,Bakote,,Clinique,Ique Sainte Trinite,DSNIS_6D82999F73
Haut-Uele,Dungu,Bakote,,Clinique,Louis Segond,DSNIS_BA94DE7D6E
Haut-Uele,Dungu,Bakote,,Poste de Santé,Nangwaka,DSNIS_658ACA0407
Haut-Uele,Dungu,Bamokandi,,Clinique,Bamokandi,DSNIS_6B8DFAE145
Haut-Uele,Dungu,Bamokandi,,Poste de Santé,Bamokandi,DSNIS_67644C2D91
Haut-Uele,Dungu,Bamokandi,,Clinique,Ique Undahe,DSNIS_A214EDAEBC
Haut-Uele,Dungu,Bamokandi,,Centre de Santé,Namboli,Acasus_A3E11188D5
Haut-Uele,Dungu,Biodi,,Centre de Santé,Biodi,Acasus_8CB5BC94F4
Haut-Uele,Dungu,Biodi,,Poste de Santé,Birima,DSNIS_E5E0F43AB5
Haut-Uele,Dungu,Biodi,,Poste de Santé,Zioto,DSNIS_C4011C2B7A
Haut-Uele,Dungu,Bitima,,Centre de Santé,Bitima,Acasus_F5CAAFB754
Haut-Uele,Dungu,Dungu May,,Centre de Santé,Dungu May,Acasus_1DA1FA52BE
Haut-Uele,Dungu,Dungu May,,Site Soin Communautaire,Kakalika,DSNIS_EFD532D6BB
Haut-Uele,Dungu,Dungu May,,Poste de Santé,Nakofo,DSNIS_BB6313321E
Haut-Uele,Dungu,Dungu Uye,,Poste de Santé,Boboto,Acasus_B1315CCA40
Haut-Uele,Dungu,Dungu Uye,,Centre de Santé,Dungu Uye,Acasus_C795883ACA
Haut-Uele,Dungu,Dungu Uye,,Poste de Santé,Mazolodi,DSNIS_9B35136A82
Haut-Uele,Dungu,Dungu Uye,,Site Soin Communautaire,Nanzali,DSNIS_D1204DA6E9
Haut-Uele,Dungu,Dungu Uye,,Site Soin Communautaire,Nanzawa,DSNIS_0402C183B4
Haut-Uele,Dungu,Duru,,Centre de Santé,Duru,Acasus_540EC59431
Haut-Uele,Dungu,Duru,,Poste de Santé,Kpaika,DSNIS_BD624BEFC0
Haut-Uele,Dungu,Duru,,Poste de Santé,Nakale,DSNIS_3E909AA66E
Haut-Uele,Dungu,Duru,,Site Soin Communautaire,Pont Solow,DSNIS_CDC3174CEA
Haut-Uele,Dungu,Kiliwa,,Centre de Santé,Kiliwa,Acasus_A183B8A200
Haut-Uele,Dungu,Kiliwa,,Site Soin Communautaire,Kumbolongo,DSNIS_020132F7A1
Haut-Uele,Dungu,Kiliwa,,Poste de Santé,Li May,DHIS2_6D39794C65
Haut-Uele,Dungu,Kosa,,Site Soin Communautaire,Bagulupa,DSNIS_AFD7689567
Haut-Uele,Dungu,Kosa,,Poste de Santé,Gangala,DSNIS_0C5C4ABB52
Haut-Uele,Dungu,Kosa,,Centre de Santé,Kosa,Acasus_D8778106A8
Haut-Uele,Dungu,Kosa,,Centre Hopitalier,Nagero,DHIS2_A1F48D4981
Haut-Uele,Dungu,Kosa,,Site Soin Communautaire,Nakubu,DSNIS_2DD8B7BB9A
Haut-Uele,Dungu,Kosa,,Poste de Santé,Zambaleke,DSNIS_0BC7F0C766
Haut-Uele,Dungu,Kpekpere,,Centre de Santé,Kpekpere,Acasus_DFDF075F01
Haut-Uele,Dungu,Kpekpere,,Poste de Santé,Li Lungbu,DSNIS_84ED50E924
Haut-Uele,Dungu,Li Pay,,Poste de Santé,Ako,DSNIS_8AA42192D5
Haut-Uele,Dungu,Li Pay,,Poste de Santé,Bungu,DSNIS_D28EB5AF35
Haut-Uele,Dungu,Li Pay,,Poste de Santé,Li Kpezu,DSNIS_61DA69C4B5
Haut-Uele,Dungu,Li Pay,,Centre de Santé,Li Pay,Acasus_B4C7FBA7C7
Haut-Uele,Dungu,Li Pay,,Site Soin Communautaire,Motobi,DSNIS_3F372EF14C
Haut-Uele,Dungu,Li Pay,,Poste de Santé,Napedi,DSNIS_B26DAEF59C
Haut-Uele,Dungu,Li Uye,,Poste de Santé,Biti,DSNIS_C8BB3F3CAA
Haut-Uele,Dungu,Li Uye,,Poste de Santé,Gakopay,DSNIS_74D92FCADA
Haut-Uele,Dungu,Li Uye,,Centre de Santé,Li Uye,Acasus_E1A3D23A8F
Haut-Uele,Dungu,Li Uye,,Poste de Santé,Malindo,DSNIS_C619F3C02E
Haut-Uele,Dungu,Li Uye,,Site Soin Communautaire,Mbelenange,DSNIS_22DF336E86
Haut-Uele,Dungu,Li Uye,,Poste de Santé,Nadu,DSNIS_02821C26B2
Haut-Uele,Dungu,Li Uye,,Poste de Santé,Nambia,DSNIS_71AD7A5120
Haut-Uele,Dungu,Li Uye,,Poste de Santé,Nyebate,DSNIS_32BC7FE563
Haut-Uele,Dungu,Mangese,,Poste de Santé,La Guerrison,DSNIS_BD7BE04FFD
Haut-Uele,Dungu,Mangese,,Centre de Santé,Mangese,Acasus_205585AD64
Haut-Uele,Dungu,Mangese,,Poste de Santé,Paradox,DSNIS_C4EBC46393
Haut-Uele,Dungu,Mangese,,Poste de Santé,Siera Echo,DSNIS_3EAAF14621
Haut-Uele,Dungu,Mangese,,Poste de Santé,Tulizeni,DSNIS_9F04D40C04
Haut-Uele,Dungu,Mbadainga,,Centre de Santé,Mbadainga,Acasus_6409F9B44B
Haut-Uele,Dungu,Mbadainga,,Poste de Santé,Nadi,DSNIS_CFCC3DF413
Haut-Uele,Dungu,Mbadainga,,Poste de Santé,Yangi,DSNIS_9CC9551C3D
Haut-Uele,Dungu,Musa,,Clinique,Comboni,DSNIS_60EFCCAA86
Haut-Uele,Dungu,Musa,,Hôpital Général de Référence,Dungu,DSNIS_308BF07B04
Haut-Uele,Dungu,Musa,,Clinique,Iyadogo,DSNIS_57185D78F6
Haut-Uele,Dungu,Musa,,Poste de Santé,La Gloire,DSNIS_45BFD6C874
Haut-Uele,Dungu,Musa,,Poste de Santé,La Grace,DSNIS_035E333A28
Haut-Uele,Dungu,Musa,,Centre de Santé,Musa,Acasus_35CCAA15A1
Haut-Uele,Dungu,Nango,,Centre de Santé,Kaka,Acasus_EB01F7430A
Haut-Uele,Dungu,Nango,,Site Soin Communautaire,Li Ka,DSNIS_2A4AA8E860
Haut-Uele,Dungu,Nango,,Poste de Santé,Nango,DSNIS_4F36D2E373
Haut-Uele,Dungu,Ndedu,,Poste de Santé,Bondi,DSNIS_22670CB318
Haut-Uele,Dungu,Ndedu,,Poste de Santé,Dakpa,DSNIS_E44B603B8D
Haut-Uele,Dungu,Ndedu,,Site Soin Communautaire,Giango,DSNIS_01266EABD5
Haut-Uele,Dungu,Ndedu,,Poste de Santé,Litobo,DSNIS_8D474521C4
Haut-Uele,Dungu,Ndedu,,Poste de Santé,Mayau,DSNIS_5B8429A102
Haut-Uele,Dungu,Ndedu,,Centre Hopitalier,Ndedu,DHIS2_76C6E9793F
Haut-Uele,Dungu,Ndedu,,Centre de Santé,Ndedu,Acasus_DFDD40FB75
Haut-Uele,Dungu,Ndedu,,Centre de Santé,Vsmer,DSNIS_A776565B53
Haut-Uele,Dungu,Ndedu,,Poste de Santé,Wando,DSNIS_00FB2E80BF
Haut-Uele,Dungu,Sambia,,Poste de Santé,Boboto,DSNIS_94BD3CBB60
Haut-Uele,Dungu,Sambia,,Centre de Santé,Comboni,Acasus_08847FA293
Haut-Uele,Dungu,Sambia,,Poste de Santé,Dieu Qui Guerrit,DSNIS_38BED89563
Haut-Uele,Dungu,Sambia,,Poste de Santé,Divine,DSNIS_A27608F558
Haut-Uele,Dungu,Sambia,,Poste de Santé,Jardin Du Peuple,DSNIS_04D77C98EB
Haut-Uele,Dungu,Sambia,,Poste de Santé,La Gloire,DSNIS_5F4E2C9652
Haut-Uele,Dungu,Sambia,,Poste de Santé,Nzorop,DSNIS_7E0ED36646
Haut-Uele,Dungu,Sambia,,Poste de Santé,Police Nationale Congolaise,DSNIS_2F41730784
Haut-Uele,Dungu,Sambia,,Centre de Santé de Référence,Sambia,Acasus_3A6C6C842A
Haut-Uele,Dungu,Wandote,,Poste de Santé,Anuarite,DSNIS_C2E024BFC1
Haut-Uele,Dungu,Wandote,,Poste de Santé,Arama,DSNIS_6F0570B9BB
Haut-Uele,Dungu,Wandote,,Poste de Santé,Ariwara Moke,DSNIS_4317AFFEDC
Haut-Uele,Dungu,Wandote,,Poste de Santé,Dispguerrison,DSNIS_C663B9B1A6
Haut-Uele,Dungu,Wandote,,Poste de Santé,Don De Dieu,DSNIS_582C16147C
Haut-Uele,Dungu,Wandote,,Site Soin Communautaire,Ibu,DSNIS_72A31B4BA3
Haut-Uele,Dungu,Wandote,,Poste de Santé,Lini,DSNIS_B0E213E6BA
Haut-Uele,Dungu,Wandote,,Poste de Santé,Nugadi,DSNIS_9E42DA0FA7
Haut-Uele,Dungu,Wandote,,Centre Hopitalier,Wandote,Acasus_A946DEC8BB
Haut-Uele,Faradje,Akua,,Centre de Santé,Akuwa,Acasus_D9072CE815
Haut-Uele,Faradje,Ceca 20 Faradje,,Centre de Santé,Ceca 20 Faradje,Acasus_0E9E2B7785
Haut-Uele,Faradje,Ceca 20 Faradje,,Poste de Santé,Paradiso,Acasus_C827DB678F
Haut-Uele,Faradje,Ceca 20 Tadu,,Centre de Santé,Ceca 20 Tadu,Acasus_DC0C2DE4FE
Haut-Uele,Faradje,Djabir,,Centre de Santé,Djabir,Acasus_89BA0ABE33
Haut-Uele,Faradje,Djabir,,Site Soin Communautaire,Kiridiwa,DSNIS_0A5B6A98E4
Haut-Uele,Faradje,Djabir,,Site Soin Communautaire,Mala,DSNIS_D293533CAB
Haut-Uele,Faradje,Djabir,,Site Soin Communautaire,Moniatu,DSNIS_8C94FA8F5E
Haut-Uele,Faradje,Doya,,Centre de Santé,Doya,Acasus_B49FFE0DFA
Haut-Uele,Faradje,Doya,,Site Soin Communautaire,Surubasia,DSNIS_4F3EB7F18F
Haut-Uele,Faradje,Doya,,Site Soin Communautaire,Watu,DSNIS_0E10308441
Haut-Uele,Faradje,Faradje,,Site Soin Communautaire,Bhagale,DSNIS_5E23D42617
Haut-Uele,Faradje,Faradje,,Centre de Santé,Faradje,Acasus_8C5CC631EB
Haut-Uele,Faradje,Faradje,,Site Soin Communautaire,Manviaba,DSNIS_6156A2852A
Haut-Uele,Faradje,Faradje,,Site Soin Communautaire,Mogoyi,DSNIS_29B1C7EE98
Haut-Uele,Faradje,Faradje,,Poste de Santé,Rond Point Asosao,DSNIS_C8560CD83C
Haut-Uele,Faradje,Katanga,,Centre de Santé,Katanga,Acasus_A6ADC53417
Haut-Uele,Faradje,Kirima,,Centre de Santé de Référence,D'Obi,DSNIS_80614164B8
Haut-Uele,Faradje,Kirima,,Centre de Santé,Kirima,Acasus_BBF3076EF4
Haut-Uele,Faradje,Koreri,,Centre de Santé,Koreri,Acasus_7F6E4BCD0A
Haut-Uele,Faradje,Kpodo,,Poste de Santé,Bethel,DSNIS_5C60DBE553
Haut-Uele,Faradje,Kpodo,,Centre Médical,Bondeko,DSNIS_38A34C5372
Haut-Uele,Faradje,Kpodo,,Poste de Santé,Bora Uzima,DSNIS_C22C77240A
Haut-Uele,Faradje,Kpodo,,Poste de Santé,Comboni,DSNIS_3A2E61D608
Haut-Uele,Faradje,Kpodo,,Centre de Santé,Kpodo,Acasus_A91AB81067
Haut-Uele,Faradje,Kpodo,,Centre Médical,Makoleru,DSNIS_2CCE5791DD
Haut-Uele,Faradje,Kpodo,,Poste de Santé,Paradizo,DSNIS_AC9CCCA973
Haut-Uele,Faradje,Kpodo,,Site Soin Communautaire,Zoro,DSNIS_3588550D9C
Haut-Uele,Faradje,Kurukwata,,Centre de Santé,Kurukwata,Acasus_323508B4B5
Haut-Uele,Faradje,Nzopi,,Poste de Santé,Bethel,DHIS2_82BBBF4EA6
Haut-Uele,Faradje,Nzopi,,Site Soin Communautaire,Ceca 20 Faradje,DSNIS_EFE665DFF6
Haut-Uele,Faradje,Nzopi,,Bureau Central de la Zone de Santé,Faradje,DSNIS_D17965F9CE
Haut-Uele,Faradje,Nzopi,,Site Soin Communautaire,La Grace,DSNIS_CA9D861B02
Haut-Uele,Faradje,Nzopi,,Centre de Santé,Nzopi,Acasus_B1B42CDD26
Haut-Uele,Faradje,Obi,,Centre de Santé,Obi,Acasus_7B1FB389A9
Haut-Uele,Faradje,Sabuni,,Centre de Santé,Sabuni,Acasus_E756230A1C
Haut-Uele,Faradje,Sesenge,,Poste de Santé,Forage,DSNIS_CE01F4CC55
Haut-Uele,Faradje,Sesenge,,Site Soin Communautaire,Marche Djabir,DSNIS_C3C69E7B9C
Haut-Uele,Faradje,Sesenge,,Centre de Santé,Sesenge,Acasus_ACFF36BCFB
Haut-Uele,Faradje,Sesenge,,Poste de Santé,Zoro,Acasus_B75F1ED2E7
Haut-Uele,Faradje,Tadu,,Centre de Santé de Référence,Bakhita,Acasus_8BDAB8B13E
Haut-Uele,Faradje,Tadu,,Poste de Santé,Epe S Makedoniya,DSNIS_DB6DDA22C5
Haut-Uele,Faradje,Tadu,,Centre de Santé de Référence,Tadu,DHIS2_F446161F81
Haut-Uele,Faradje,Tadu,,Poste de Santé,Tomaka,DSNIS_5BB1C69359
Haut-Uele,Faradje,Tadu,,Site Soin Communautaire,Zabokele Nzopi,DSNIS_6FA259E176
Haut-Uele,Faradje,Tandro,,Centre Hopitalier,Bhungi,DHIS2_BE68C14BD1
Haut-Uele,Faradje,Tandro,,Centre Hopitalier,Bngi,Acasus_2625BBB014
Haut-Uele,Faradje,Tandro,,Poste de Santé,Ceca 20 Kayenzema,DHIS2_D0AF11FB94
Haut-Uele,Faradje,Tandro,,Centre de Santé,Tandro,Acasus_5FC115B7AA
Haut-Uele,Faradje,Tomati,,Centre de Santé,Tomati,Acasus_AC4630ED22
Haut-Uele,Gombari,Abakudu,,Centre de Santé,Abakudu,DHIS2_3E241643ED
Haut-Uele,Gombari,Abakudu,,Poste de Santé,Maduya,DHIS2_32A6385982
Haut-Uele,Gombari,Akpandau,,Centre Hopitalier,Akpandau,Acasus_273E55D9D2
Haut-Uele,Gombari,Apodo,,Poste de Santé,Andudu,DHIS2_FE6FEB20BB
Haut-Uele,Gombari,Apodo,,Centre de Santé,Apodo,Acasus_8886E56F57
Haut-Uele,Gombari,Baitebi,,Centre de Santé,Baitebi,Acasus_92AF063196
Haut-Uele,Gombari,Bakiri,,Centre de Santé de Référence,Akpandau,DSNIS_9B10534A80
Haut-Uele,Gombari,Bakiri,,Centre de Santé,Bakiri,Acasus_D8C4FBFC24
Haut-Uele,Gombari,Bakiri,,Poste de Santé,Diforo,DHIS2_64178193B1
Haut-Uele,Gombari,Gombari,,Hôpital Général de Référence,Gombari,Acasus_74EF03E291
Haut-Uele,Gombari,Goria,,Centre de Santé,Goria,Acasus_9CEC0D01E4
Haut-Uele,Gombari,Kossia,,Centre de Santé,Kossia,Acasus_05D327F899
Haut-Uele,Gombari,Madja,,Centre de Santé,Madja,Acasus_1A956C8854
Haut-Uele,Gombari,Nepoko,,Poste de Santé,Dingbo,DHIS2_CF0AE62BDB
Haut-Uele,Gombari,Nepoko,,Centre de Santé,Nepoko,Acasus_28175FF823
Haut-Uele,Gombari,Ngazizi,,Centre de Santé,Ngazizi,Acasus_70029B707B
Haut-Uele,Gombari,Tangi,,Centre de Santé,Tangi,Acasus_E11DD1B3ED
Haut-Uele,Gombari,Tibodri,,Centre de Santé,Tibodri,Acasus_FA8ED6C97B
Haut-Uele,Gombari,Tora,,Centre de Santé de Référence,Tora,Acasus_1206C7A8B6
Haut-Uele,Gombari,Wanga,,Poste de Santé,Obo,DHIS2_6753C8C4BF
Haut-Uele,Gombari,Wanga,,Centre de Santé,Wanga,Acasus_35D2CED345
Haut-Uele,Isiro,Arindru,,Centre de Santé,Arindru,Acasus_FD0C6DAA31
Haut-Uele,Isiro,Arindru,,Poste de Santé,Dandina,DSNIS_45B5327855
Haut-Uele,Isiro,Arindru,,Poste de Santé,Eridy,DSNIS_36A1CF669A
Haut-Uele,Isiro,Arindru,,Poste de Santé,Mbene,DSNIS_092979FF6C
Haut-Uele,Isiro,Arindru,,Poste de Santé,Motobhay,DSNIS_03E070848A
Haut-Uele,Isiro,Arindru,,Poste de Santé,Noomo,DSNIS_389B055000
Haut-Uele,Isiro,Bunie,,Poste de Santé,Bogoyo,DSNIS_50E89F721A
Haut-Uele,Isiro,Bunie,,Centre de Santé,Bunie,Acasus_912D630FD0
Haut-Uele,Isiro,Bunie,,Poste de Santé,Dimale Makpakpayi,DSNIS_53114A1595
Haut-Uele,Isiro,Bunie,,Site Soin Communautaire,Mavatagba 1,DSNIS_AA8A7C0E6C
Haut-Uele,Isiro,Bunie,,Poste de Santé,Meika Odjoyi,DSNIS_1634AA3C10
Haut-Uele,Isiro,Djombe,,Centre de Santé,Djombe,Acasus_77DEEDA274
Haut-Uele,Isiro,Egbunda,,Poste de Santé,Bon Samaritain,DSNIS_C6EB55D9F7
Haut-Uele,Isiro,Egbunda,,Site Soin Communautaire,Comuele,DSNIS_0A971784F4
Haut-Uele,Isiro,Egbunda,,Centre de Santé,Egbunda,Acasus_C96E321F43
Haut-Uele,Isiro,Egbunda,,Poste de Santé,Madumbe,DSNIS_9D36E09650
Haut-Uele,Isiro,Gamba,,Poste de Santé,Asile De Misericorde,DHIS2_A28568B815
Haut-Uele,Isiro,Gamba,,Poste de Santé,Bakanza,DSNIS_116D355D37
Haut-Uele,Isiro,Gamba,,Centre de Santé de Référence,Donda,DSNIS_92484F3D6E
Haut-Uele,Isiro,Gamba,,Centre de Santé,Gajen,DSNIS_80631E68C1
Haut-Uele,Isiro,Gamba,,Centre Hopitalier,Gamba,DHIS2_1F5EE5D421
Haut-Uele,Isiro,Gossamu,,Poste de Santé,Batissons,Acasus_710386868E
Haut-Uele,Isiro,Gossamu,,Centre de Santé,Gossamu,Acasus_6E4D7828EB
Haut-Uele,Isiro,Gossamu,,Poste de Santé,Isiro Moke,DSNIS_D44366AFCE
Haut-Uele,Isiro,Gossamu,,Poste de Santé,Magambe,DSNIS_A382FA0C89
Haut-Uele,Isiro,Makpulu,,Poste de Santé,Gumbe,DSNIS_02756A9DA8
Haut-Uele,Isiro,Makpulu,,Centre de Santé,Makpulu,Acasus_0C5B9BAC64
Haut-Uele,Isiro,Makpulu,,Poste de Santé,Nava,DSNIS_4E54644CA3
Haut-Uele,Isiro,Makpulu,,Site Soin Communautaire,Ngurubuyi,DSNIS_8F836DEE82
Haut-Uele,Isiro,Mayogo,,Poste de Santé,Bazanga,DSNIS_D48CDF28CD
Haut-Uele,Isiro,Mayogo,,Poste de Santé,Beatitude,DSNIS_46D6637B62
Haut-Uele,Isiro,Mayogo,,Poste de Santé,Bonheur,DSNIS_1DFD3865B9
Haut-Uele,Isiro,Mayogo,,Poste de Santé,Dieu,DSNIS_DF47BA52B2
Haut-Uele,Isiro,Mayogo,,Poste de Santé,La Fraternite,DSNIS_B99ABE8A43
Haut-Uele,Isiro,Mayogo,,Centre Hopitalier,Mayogo,Acasus_5F04D4A2BF
Haut-Uele,Isiro,Mayogo,,Centre Médical,Mendambo,DSNIS_6684E703CF
Haut-Uele,Isiro,Mayogo,,Poste de Santé,Vdo,DSNIS_1A3B206DA8
Haut-Uele,Isiro,Mbene,,Site Soin Communautaire,Gbongoyi,DSNIS_ECF0846C45
Haut-Uele,Isiro,Mbene,,Centre de Santé,Mbene,Acasus_6E4EA83954
Haut-Uele,Isiro,Mbene,,Poste de Santé,Nagogwame,DSNIS_B3CDACC370
Haut-Uele,Isiro,Mbene,,Site Soin Communautaire,Ngbenemi,DSNIS_9CDBC4157B
Haut-Uele,Isiro,Medje,,Poste de Santé,Batela Nzoto,DSNIS_C482D7CB11
Haut-Uele,Isiro,Medje,,Poste de Santé,Comico Medje,DSNIS_1DA23A8E42
Haut-Uele,Isiro,Medje,,Poste de Santé,Mabia 2,DSNIS_7CA4CFDC74
Haut-Uele,Isiro,Medje,,Centre de Santé de Référence,Medje,DSNIS_EEF0A33EC7
Haut-Uele,Isiro,Medje,,Centre Hopitalier,Medje,DHIS2_14EE0324BB
Haut-Uele,Isiro,Medje,,Centre de Santé,Medje,Acasus_741083C568
Haut-Uele,Isiro,Medje,,Poste de Santé,Paroisse,DSNIS_5281EBC2FF
Haut-Uele,Isiro,N'Sele,,Clinique,Bethesda,DSNIS_91A467E2A1
Haut-Uele,Isiro,N'Sele,,Poste de Santé,Bethesda,DSNIS_02DF615013
Haut-Uele,Isiro,N'Sele,,Clinique,Cfu,DSNIS_C6FE02A9A4
Haut-Uele,Isiro,N'Sele,,Clinique,De L'Est,DHIS2_F46FC77EA1
Haut-Uele,Isiro,N'Sele,,Centre de Santé,Gabriel Ange,DSNIS_DE3DD14688
Haut-Uele,Isiro,N'Sele,,Poste de Santé,La Beatitude,DSNIS_A680A68351
Haut-Uele,Isiro,N'Sele,,Centre de Santé,N'Sele,Acasus_6AA51F6B03
Haut-Uele,Isiro,N'Sele,,Clinique,Pinpester,DSNIS_C7F75E2344
Haut-Uele,Isiro,Nagwa,,Poste de Santé,Comico Bhongo,DSNIS_066EB07862
Haut-Uele,Isiro,Nagwa,,Poste de Santé,Makekeda,DSNIS_B4DC7805A9
Haut-Uele,Isiro,Nagwa,,Centre de Santé,Nagwa,Acasus_B0D37113F2
Haut-Uele,Isiro,Nagwa,,Poste de Santé,Zebuyi,DSNIS_9D3FED2FFA
Haut-Uele,Isiro,Nangosira,,Poste de Santé,Mabili 1,DSNIS_7BBA7B402A
Haut-Uele,Isiro,Nangosira,,Poste de Santé,Mbangi Zebuadra,DSNIS_D339586FC1
Haut-Uele,Isiro,Nangosira,,Centre de Santé,Nangosira,Acasus_14B8634C5B
Haut-Uele,Isiro,Nangosira,,Site Soin Communautaire,Nembenda,DSNIS_79FD0B5C50
Haut-Uele,Isiro,Nduka,,Poste de Santé,Mambunga,DSNIS_A6FC49A5B2
Haut-Uele,Isiro,Nduka,,Centre de Santé,Nduka,Acasus_F16017BC43
Haut-Uele,Isiro,Neisu,,Poste de Santé,Ekula,DSNIS_0C0A65BB8E
Haut-Uele,Isiro,Neisu,,Poste de Santé,Kube,DSNIS_7E6DAE342A
Haut-Uele,Isiro,Neisu,,Site Soin Communautaire,Nabula,DSNIS_9A419A5126
Haut-Uele,Isiro,Neisu,,Poste de Santé,Nagwapongo,DSNIS_9E81C86A45
Haut-Uele,Isiro,Neisu,,Poste de Santé,Nebogo,DSNIS_BD762B8635
Haut-Uele,Isiro,Neisu,,Centre de Santé,Neisu,Acasus_A5F5D7F555
Haut-Uele,Isiro,Neisu,,Poste de Santé,Nengara,DSNIS_10E2BC99FD
Haut-Uele,Isiro,Neisu,,Poste de Santé,Noopi,DSNIS_1900B3343A
Haut-Uele,Isiro,Neisu,,Hôpital,Notre Dame Consolata Neisu,DSNIS_EAD0C64402
Haut-Uele,Isiro,Neisu,,Poste de Santé,Pere Oscar,DSNIS_B433D31057
