province,osm_type,osm_id,name,amenity,healthcare,operator,lat,lon
Nord-Kivu,node,6374099367,Poste de Santé Lulinda,doctors,nurse,"",0.179199,29.448039
Nord-Kivu,node,13846863147,Poste de Santé Lulinda,doctors,nurse,"",0.179199,29.448039
Nord-Kivu,way,651349405,Poste de Santé Luthuhwe,doctors,nurse,Etatique,0.2118319,29.2435217
Nord-Kivu,node,6374102863,Poste de Santé Maboya,doctors,nurse,"",0.1026433,29.1796583
Nord-Kivu,node,13846862837,Poste de Santé Maboya,doctors,nurse,"",0.1026433,29.1796583
Nord-Kivu,node,13846862924,Poste de Santé Maendeleo,doctors,nurse,"",0.105933,29.299917
Nord-Kivu,node,6374102888,Poste de Santé Majengo,doctors,doctor,"",-0.1516717,29.5512933
Nord-Kivu,node,13846862727,Poste de Santé Majengo,doctors,doctor,"",-0.1516717,29.5512933
Nord-Kivu,node,13846863288,Poste de Santé Malunguma,clinic,"","",0.3605971,28.7668509
Nord-Kivu,node,13846862919,Poste de Santé Maranatha,doctors,nurse,"",0.093601,29.2958712
Nord-Kivu,node,13846862928,Poste de Santé Mongali,doctors,nurse,"",0.1093433,29.2752417
Nord-Kivu,node,13846862784,Poste de Santé Muranda,doctors,nurse,"",-0.055837,29.304869
Nord-Kivu,node,13846863270,Poste de Santé Muso,doctors,"","",0.4410449,29.2716617
Nord-Kivu,node,13846862865,Poste de Santé Ndandu,doctors,nurse,"",0.0641233,29.2794633
Nord-Kivu,node,13846863140,Poste de Santé Nderu,doctors,nurse,"",0.226114,29.413242
Nord-Kivu,node,6374099369,Poste de Santé Panze,doctors,nurse,"",0.2158882,29.4382831
Nord-Kivu,node,13846863148,Poste de Santé Panze,doctors,nurse,"",0.2158882,29.4382831
Nord-Kivu,node,13846863119,Poste de Santé Rapha,clinic,nurse,"",0.1684838,29.2909791
Nord-Kivu,node,13846863092,Poste de Santé Tumaini Letu,clinic,nurse,"",0.1583665,29.3126743
Nord-Kivu,node,13846863103,Poste de Santé Tumaini Letu Tuwatikane,clinic,nurse,"",0.1582108,29.3022012
Nord-Kivu,node,13846862786,Poste de Santé Turbine,doctors,nurse,"",-0.0090167,29.3755383
Nord-Kivu,node,13846862860,Poste de Santé Vighanda,doctors,nurse,"",0.0604333,29.2984717
Nord-Kivu,node,13846862858,Poste de Santé Vighulu,doctors,nurse,"",0.0481817,29.2832583
Nord-Kivu,node,6374102884,Poste de Santé Visaravwe,doctors,nurse,"",0.0022633,29.2128783
Nord-Kivu,node,13846862848,Poste de Santé Visaravwe,doctors,nurse,"",0.0022633,29.2128783
Nord-Kivu,node,6374099368,Poste de Santé Visitsi,doctors,nurse,"",0.200494,29.449169
Nord-Kivu,node,13846863146,Poste de Santé Visitsi,doctors,nurse,"",0.200494,29.449169
Nord-Kivu,node,13846862872,Poste de Santé Vuhasa,doctors,nurse,"",0.0121167,29.3934483
Nord-Kivu,node,13846862863,Poste de Santé Vulimira,doctors,nurse,"",0.034265,29.2874533
Nord-Kivu,node,13846862920,Poste de Santé Vurundisa,doctors,nurse,"",0.10206,29.2733267
Nord-Kivu,node,13846863101,Poste de Santé Wokovu,clinic,nurse,"",0.1632129,29.3082894
Nord-Kivu,node,13846863091,Poste de Santé de l' Espoir,clinic,nurse,"",0.1554093,29.3197081
Nord-Kivu,node,9076996101,Poste de Santé la Lumiere,hospital,"","",0.0820687,29.3009003
Nord-Kivu,node,13846862766,Poste de santé Baraka,doctors,doctor,"",-0.2197867,29.3100904
Nord-Kivu,node,6374102923,Poste de santé Kahuru,doctors,doctor,"",0.0633817,29.0476283
Nord-Kivu,node,13846862830,Poste de santé Kahuru,doctors,doctor,"",0.0633817,29.0476283
Nord-Kivu,node,6374102808,Poste de santé Kanyatsi,doctors,doctor,"",-0.1807283,29.1840433
Nord-Kivu,node,13846862763,Poste de santé Kanyatsi,doctors,doctor,"",-0.1807283,29.1840433
Nord-Kivu,node,13846862761,Poste de santé Muhita,doctors,doctor,"",-0.296706,29.401646
Nord-Kivu,node,6374102570,Poste de santé Musasa,doctors,doctor,"",-0.078314,29.135171
Nord-Kivu,node,13846862813,Poste de santé Musasa,doctors,doctor,"",-0.078314,29.135171
Nord-Kivu,node,10287432806,Poste de santé Saint Raphaël,hospital,yes,"",0.1497366,29.333277
Nord-Kivu,node,13846862711,Poste de santé Umoja,clinic,"",Ministère de la santé,-0.9144585,29.1927772
Nord-Kivu,node,6374102567,Poste de santé Vutahi,doctors,doctor,"",0.022461,29.012083
Nord-Kivu,node,13846862831,Poste de santé Vutahi,doctors,doctor,"",0.022461,29.012083
Nord-Kivu,node,13846863289,Poste de santé Yesu Mponyaji,clinic,"","",0.3611807,28.7651111
Nord-Kivu,node,7769275895,Poste de santé de Kazaroho,hospital,"",Privée,-0.1387973,29.3134886
Nord-Kivu,node,12206729077,Rebero,clinic,"","",-1.0804049,29.2182684
Nord-Kivu,node,13846862704,Rebero,clinic,"","",-1.0804049,29.2182684
Nord-Kivu,node,13180473134,SC Bukohwa,clinic,"","",0.5795892,29.9156322
Nord-Kivu,node,13846862895,Saint Jean Baptiste,clinic,"","",0.0929697,29.3021855
Nord-Kivu,node,13846863028,Santé Mentale CEPIMA,clinic,"","",0.1269033,29.2887083
Nord-Kivu,node,6374102819,TRADI LA CHARITE,doctors,doctor,"",-0.1626,29.24224
Nord-Kivu,node,13846862799,TRADI LA CHARITE,doctors,doctor,"",-0.1626,29.24224
Nord-Kivu,node,6374102920,TRADI OMUNGO Y'OMULAMYA,doctors,doctor,"",0.063615,29.044455
Nord-Kivu,node,13846862834,TRADI OMUNGO Y'OMULAMYA,doctors,doctor,"",0.063615,29.044455
Nord-Kivu,node,6374100726,Tradi Help Kighali,doctors,alternative,"",0.089815,29.3841517
Nord-Kivu,node,13846862884,Tradi Help Kighali,doctors,alternative,"",0.089815,29.3841517
Nord-Kivu,node,6374000361,Tradi Menamo,doctors,alternative,"",-1.654803,29.231295
Nord-Kivu,node,13846862571,Tradi Menamo,doctors,alternative,"",-1.654803,29.231295
Nord-Kivu,node,13846862870,Tradi la Guerrison,doctors,alternative,"",0.032595,29.4522783
Nord-Kivu,node,13846862927,Tradipraticien,doctors,"","",0.1056949,29.3009053
Nord-Kivu,node,13846862861,Tradipraticien Kaghembe,doctors,alternative,"",0.08482,29.30569
Nord-Kivu,node,6374099362,Tradipraticien Kalibo,doctors,alternative,"",0.196225,29.426685
Nord-Kivu,node,13846863138,Tradipraticien Kalibo,doctors,alternative,"",0.196225,29.426685
Nord-Kivu,node,6374099371,Tradipraticien Kamusonga,doctors,alternative,"",0.2110877,29.3721878
Nord-Kivu,node,13846863143,Tradipraticien Kamusonga,doctors,alternative,"",0.2110877,29.3721878
Nord-Kivu,node,8936218233,Tradipraticien Muhanga,hospital,"","",0.2671701,29.403554
Nord-Kivu,node,13846862925,Tradipraticien SDTDKA,doctors,alternative,"",0.10287,29.30241
Nord-Kivu,node,13846863013,Tradipraticien Shalom,doctors,alternative,"",0.121505,29.2985733
Nord-Kivu,node,6374100694,Tradipraticien Siloe 1,doctors,alternative,"",0.1189233,29.3741183
Nord-Kivu,node,13846862886,Tradipraticien Siloe 1,doctors,alternative,"",0.1189233,29.3741183
Nord-Kivu,node,6374100693,Tradipraticien Siloe Jean,doctors,alternative,"",0.146155,29.4086033
Nord-Kivu,node,13846862888,Tradipraticien Siloe Jean,doctors,alternative,"",0.146155,29.4086033
Nord-Kivu,node,6374100736,Tradipraticien Vuhanga,doctors,alternative,"",0.1731117,29.3683417
Nord-Kivu,node,13846862887,Tradipraticien Vuhanga,doctors,alternative,"",0.1731117,29.3683417
Nord-Kivu,node,13846863014,Tradipraticien Wakisa,doctors,doctor,"",0.1209182,29.2977993
Nord-Kivu,node,13846862926,Tradipraticien la Santé d'Abord,doctors,alternative,"",0.0953,29.276215
Nord-Kivu,node,11871660801,UHAI House,clinic,"","",0.5211832,29.4654271
Nord-Kivu,node,13846863243,UHAI House,clinic,"","",0.5211832,29.4654271
Nord-Kivu,way,1181983805,UNICHIR,hospital,hospital,"",0.4935979,29.443053
Nord-Kivu,node,11010311539,Zone de Santé Clinique Amani-Beni,hospital,"","",0.5021558,29.4713433
Nord-Kivu,node,8604792848,Zone de Santé Kamango,hospital,"","",0.663544,29.887243
Sud-Kivu,node,5809109353,Asili Clinic,clinic,"","",-2.5540695,28.8651127
Sud-Kivu,node,8913271747,BDOM,hospital,hospital,"",-2.5015344,28.8486941
Sud-Kivu,node,7528067587,Biosadec,clinic,clinic,"",-2.4972515,28.8881405
Sud-Kivu,node,5373439935,Boîte de secours,doctors,"",public,-4.9562067,29.1103645
Sud-Kivu,node,1023773709,Bukumbi (Shayo??),clinic,"","",-2.0228737,29.1034294
Sud-Kivu,node,1023773746,Bulegeyi,clinic,"","",-2.2017885,29.0685986
Sud-Kivu,node,1023773748,Bunyakiri,clinic,"","",-2.0021279,29.0857182
Sud-Kivu,node,1023773761,Bushonga,clinic,"","",-2.0144196,29.0803877
Sud-Kivu,node,1023773664,Bushusha,hospital,hospital,"",-1.9782865,29.0510283
Sud-Kivu,node,1023773671,Bwando,clinic,"","",-2.165472,29.0825476
Sud-Kivu,node,1023773713,Bweshu,clinic,"","",-2.0465297,29.0934421
Sud-Kivu,node,1023773653,Bwina,clinic,"","",-2.2659568,29.0535027
Sud-Kivu,node,7896262120,CS Lusenda,clinic,"","",-3.8889708,29.1023393
Sud-Kivu,node,7896257774,CS Nundu,clinic,"","",-3.8077814,29.100325
Sud-Kivu,node,1023773692,Camahiri,clinic,"","",-2.1549259,29.0220143
Sud-Kivu,node,12512080056,Centre Hospitalier BIOPHARM,clinic,"","",-2.5037286,28.8667775
Sud-Kivu,node,12509236165,Centre Hospitalier Medicure,clinic,"","",-2.5004577,28.8816818
Sud-Kivu,way,804280650,Centre Hospitalier de Lulimba,hospital,hospital,"",-4.6671458,28.6585183
Sud-Kivu,node,7350394393,Centre Isolement Covid-19,hospital,hospital,"",-2.4701553,28.8371679
Sud-Kivu,node,12512080054,Centre Medica de Bukavu Bioglodi,clinic,"","",-2.5011326,28.8757558
Sud-Kivu,node,8483585629,Centre Medical Uzima Bora,clinic,"","",-3.0629746,28.1885053
Sud-Kivu,node,6476015494,Centre Médical Don Dioli,clinic,"","",-3.0516236,28.2001875
Sud-Kivu,way,700203459,Centre Médical chez Maman Doricas,clinic,clinic,"",-3.0583322,28.193766
Sud-Kivu,node,5373403787,Centre communautaire de Hona,doctors,"",public,-4.3954653,29.20785
Sud-Kivu,node,7383140826,Centre de Sante Bishange,doctors,"","",-1.7220146,28.9944739
Sud-Kivu,node,13846852534,Centre de Sante Bishange,doctors,"","",-1.7220146,28.9944739
Sud-Kivu,node,7383140819,Centre de Sante Bweremana,doctors,"","",-1.6910439,29.0167816
Sud-Kivu,node,13846852539,Centre de Sante Bweremana,doctors,"","",-1.6910439,29.0167816
Sud-Kivu,node,6594845598,Centre de Santé,clinic,"","",-3.4034894,29.1419359
Sud-Kivu,node,8483608738,Centre de Santé CECA 40 Camp Mweze,clinic,"","",-2.5104246,28.8453387
Sud-Kivu,node,8483608739,Centre de Santé Cigurhi,clinic,"","",-2.4971416,28.8140199
Sud-Kivu,node,6594454585,Centre de Santé Djaboba,clinic,"","",-3.8048515,29.100378
Sud-Kivu,node,8483608732,Centre de Santé FUNU,clinic,"","",-2.5212181,28.8481417
Sud-Kivu,node,8483608735,Centre de Santé Kahero Sikash,clinic,"","",-2.4852224,28.8270018
Sud-Kivu,node,6475953294,Centre de Santé Kimbangu,clinic,"","",-3.0579256,28.1874709
Sud-Kivu,node,8483630054,Centre de Santé Lusilu,clinic,"","",-3.9944199,28.0364428
Sud-Kivu,node,8483630055,Centre de Santé MAINDOMBE,clinic,"","",-4.1702166,28.1742561
Sud-Kivu,node,8483608734,Centre de Santé Maendeleo Cimpunda,clinic,"","",-2.5121403,28.8432513
Sud-Kivu,node,8483630043,Centre de Santé Makola,clinic,"","",-4.0378092,28.1002969
Sud-Kivu,node,8483585370,Centre de Santé Mgr Emmanuel KATALIKO,clinic,"","",-2.5250654,28.8456123
Sud-Kivu,node,8483608736,Centre de Santé Mulezi,clinic,"","",-2.5007143,28.828758
Sud-Kivu,node,5809109253,Centre de Santé SOS Villages D’Enfants,clinic,"","",-2.493181,28.8409293
Sud-Kivu,node,8483630044,Centre de Santé Sanga,clinic,"","",-4.0785247,27.9172978
Sud-Kivu,node,6475859109,Centre de Santé de Asuku,clinic,"","",-3.0648046,28.1904808
Sud-Kivu,node,6475958867,Centre de Santé de Bigombe,clinic,"","",-3.1239506,28.1922659
Sud-Kivu,node,6476015495,Centre de Santé de Bigombe - new,clinic,"","",-3.12233,28.1931479
Sud-Kivu,node,6594445289,Centre de Santé de Bitobolo,clinic,"","",-3.958019,29.1079488
Sud-Kivu,node,6594445286,Centre de Santé de Kabambare,clinic,"","",-3.7176808,29.1184322
Sud-Kivu,node,6475983903,Centre de Santé de Kabukungu,clinic,"","",-3.0711369,28.1880802
Sud-Kivu,node,6475903793,Centre de Santé de Kalingi,clinic,"","",-3.0473808,28.2003138
Sud-Kivu,node,6475934688,Centre de Santé de Katunga,clinic,clinic,"",-3.0572321,28.1909474
Sud-Kivu,node,6594454289,Centre de Santé de Kenya,clinic,"","",-3.8315774,29.0969471
Sud-Kivu,node,3752452622,Centre de Santé de Kilembwe,clinic,"","",-4.0422599,28.0120428
Sud-Kivu,node,6475934109,Centre de Santé de L'electricité Cepac,clinic,"","",-3.0574442,28.1966882
Sud-Kivu,node,6599789787,Centre de Santé de Luberizi,clinic,"","",-2.9644428,29.0826384
Sud-Kivu,node,6475965640,Centre de Santé de Luliba,clinic,clinic,"",-3.0779942,28.1758822
Sud-Kivu,node,3752450319,Centre de Santé de Lulimba,doctors,"","",-4.6951789,28.6464242
Sud-Kivu,node,6594754486,Centre de Santé de Lweba,clinic,"","",-3.9995837,29.0977932
Sud-Kivu,node,6594760886,Centre de Santé de Makobola,clinic,"","",-3.5468646,29.1504333
Sud-Kivu,node,6594760985,Centre de Santé de Munene,clinic,"","",-3.6283298,29.148503
Sud-Kivu,node,6475966411,Centre de Santé de Mungombe,clinic,"","",-3.0438961,28.2545892
Sud-Kivu,node,8483608740,Centre de Santé de Nyamuhinga,clinic,"","",-2.4750255,28.8227271
Sud-Kivu,node,6475964940,Centre de Santé de Poly Afia,clinic,"","",-3.0534067,28.1948186
Sud-Kivu,node,6475951543,Centre de Santé de Poudriere,clinic,"","",-3.0628541,28.1931439
Sud-Kivu,node,6475953296,Centre de Santé de Sidem Kele,clinic,"","",-3.0557926,28.2025232
Sud-Kivu,node,6475947936,Centre de Santé de référence Sidem Kele,clinic,"","",-3.0532681,28.2066625
Sud-Kivu,node,6476034337,Centre de Santé de référence de Kibe,clinic,"","",-3.1692083,28.1899591
Sud-Kivu,node,5370700024,Centre de santé,doctors,"",public,-4.1071564,28.9813461
Sud-Kivu,node,5373427226,Centre de santé,doctors,"",public,-3.9905027,29.0200357
Sud-Kivu,node,5375081966,Centre de santé,doctors,"",public,-4.1346917,28.9951167
Sud-Kivu,node,5375089381,Centre de santé,doctors,"",public,-4.1554673,28.9596954
Sud-Kivu,node,5375089382,Centre de santé,doctors,"",public,-4.1637134,28.9381237
Sud-Kivu,node,5375089383,Centre de santé,doctors,"",public,-4.1390992,28.9350834
Sud-Kivu,node,5375089384,Centre de santé,doctors,"",public,-4.1663404,28.9344491
Sud-Kivu,node,5375089385,Centre de santé,doctors,"",public,-4.1610463,28.945009
Sud-Kivu,node,5375089387,Centre de santé,doctors,"",public,-4.1592633,28.9419727
Sud-Kivu,node,5375095136,Centre de santé,doctors,"",public,-4.0974664,29.0054351
Sud-Kivu,node,5375097674,Centre de santé,doctors,"",public,-4.1193786,28.9678507
Sud-Kivu,node,5375098806,Centre de santé,doctors,"",public,-4.0730026,29.0255973
Sud-Kivu,node,5375099454,Centre de santé,doctors,"",public,-4.0176861,29.0228185
Sud-Kivu,node,5375099468,Centre de santé,doctors,"",public,-4.019345,29.0047364
Sud-Kivu,node,5375099469,Centre de santé,doctors,"",public,-4.0135322,29.012378
Sud-Kivu,node,5375104988,Centre de santé,doctors,"",public,-4.008209,28.9870566
Sud-Kivu,node,5375104989,Centre de santé,doctors,"",public,-4.0272688,28.9869279
Sud-Kivu,node,5375104990,Centre de santé,doctors,"",public,-4.0287189,28.9921743
Sud-Kivu,node,5375106251,Centre de santé,doctors,"",public,-4.0611008,28.9782992
Sud-Kivu,node,12511849838,Centre de santé Bralima,clinic,"","",-2.5007739,28.8655311
Sud-Kivu,node,8483608733,Centre de santé Ciriri RAU,clinic,"","",-2.5178827,28.8370547
Sud-Kivu,node,12511802982,Centre de santé Croix rouge nguba,clinic,"",Etat congolais,-2.5010176,28.8828741
Sud-Kivu,node,8922525454,Centre de santé Kahungu,hospital,hospital,"",-2.2242686,28.8322806
Sud-Kivu,node,8483630064,Centre de santé Katupu,clinic,"","",-3.9575863,28.0869225
Sud-Kivu,node,6475961283,Centre de santé Solu Yulu,clinic,"","",-3.0556873,28.1957212
Sud-Kivu,node,5373436405,Centre de santé de Aoma,clinic,"",public,-4.9617407,29.1112563
Sud-Kivu,node,5370738606,Centre de santé de Baraka,clinic,"",public,-4.1034264,29.0956961
Sud-Kivu,node,5375099455,Centre de santé de Bibogobogo,clinic,"",public,-4.0211844,29.0051776
Sud-Kivu,node,5329522615,Centre de santé de Bukavu,doctors,"",public,-4.1884272,28.942996
Sud-Kivu,node,5375067363,Centre de santé de Bwala,clinic,"",public,-4.3065041,28.8189948
Sud-Kivu,node,5328195949,Centre de santé de Dine,clinic,"",public,-4.0938654,29.258122
Sud-Kivu,node,5370738612,Centre de santé de Fizi,clinic,"",public,-4.3026729,28.941858
Sud-Kivu,node,5375097673,Centre de santé de Kafulo,clinic,"",public,-4.1134314,28.9818424
Sud-Kivu,node,5373318171,Centre de santé de Kalundja,clinic,"",public,-4.0630994,29.0849371
Sud-Kivu,node,5375046525,Centre de santé de Kananda,clinic,"",public,-4.2410075,28.9226179
Sud-Kivu,node,5373319122,Centre de santé de Kandali,clinic,"",public,-4.009104,29.0946668
Sud-Kivu,node,5373331243,Centre de santé de Katanga,clinic,"",public,-4.1874441,29.0551338
Sud-Kivu,node,4007813907,Centre de santé de Katenga,clinic,"",public,-4.3141745,29.1559866
Sud-Kivu,node,5373469380,Centre de santé de Kazimia,doctors,"",public,-4.5527573,29.1548583
Sud-Kivu,node,5375114176,Centre de santé de Kichula,clinic,"",public,-4.0964805,28.8738003
Sud-Kivu,node,5374968957,Centre de santé de Kikonde,clinic,"",public,-4.4801013,28.9922145
Sud-Kivu,node,5416459023,Centre de santé de Kilicha,clinic,"","",-4.5082702,28.7354761
Sud-Kivu,node,3752450318,Centre de santé de Lubunja,doctors,"","",-4.658197,28.7672123
Sud-Kivu,node,5375124911,Centre de santé de Lumanya,clinic,"",public,-4.0095033,28.8791996
Sud-Kivu,node,5373345435,Centre de santé de Malinde,clinic,"",public,-4.2020431,29.0394328
Sud-Kivu,node,3752450320,Centre de santé de Misisi,doctors,"","",-4.7700732,28.7059464
Sud-Kivu,node,5375092775,Centre de santé de Mukera,clinic,"",public,-4.1539505,28.8819462
Sud-Kivu,node,5370700025,Centre de santé de Mwangaza,clinic,"",public,-4.106097,29.0867677
Sud-Kivu,node,5373374060,Centre de santé de Nemba,clinic,"",public,-4.3396194,29.0972015
Sud-Kivu,node,5373401351,Centre de santé de Rubana,clinic,"",public,-4.2439182,29.1755136
Sud-Kivu,node,5373371704,Centre de santé de Sebele,clinic,"",public,-4.305592,29.0421519
Sud-Kivu,node,5375089388,Centre de santé de Simbi,clinic,"",public,-4.1646671,28.9365895
Sud-Kivu,node,5398167220,Centre de santé de Some,clinic,"",public,-4.1327382,29.211797
Sud-Kivu,node,5375031144,Centre de santé de Umoja,clinic,"",public,-4.270948,28.872546
Sud-Kivu,node,5373458359,Centre de santé de Yungu,clinic,"",public,-4.8458846,29.1038239
Sud-Kivu,way,398005885,Centre de santé de référence de Mshimbakye,clinic,"",public,-4.1284132,29.0865423
Sud-Kivu,node,5370738615,Centre de traitement de choléra Baraka,clinic,"",public,-4.1006032,29.0977487
Sud-Kivu,way,398005883,Centre de traitement de choléra Baraka,hospital,"","",-4.1006533,29.097734
Sud-Kivu,way,561554381,Centre hospitalier de Kazimia,hospital,"",public,-4.5528716,29.1516202
Sud-Kivu,way,808469450,Centre hospitalier de Mwayenga,hospital,hospital,public,-4.2452775,29.2397941
Sud-Kivu,way,797538099,Centre médical de Mboko,hospital,hospital,"",-3.7809675,29.0940886
Sud-Kivu,way,683184361,Centre santé MIDIMA,hospital,hospital,"",-2.6935099,27.3502927
Sud-Kivu,way,683189833,Centre santé Mbangayo,hospital,yes,"",-2.6888475,27.3400117
Sud-Kivu,node,5328191100,Centré de santé de Buma,clinic,"",public,-4.4699935,29.2107233
Sud-Kivu,node,7862014924,Clinique Adonai,clinic,"","",-3.0405264,28.4300873
Sud-Kivu,node,7862014897,Clinique Al-Imdaad,clinic,clinic,"",-2.5096525,28.8670207
Sud-Kivu,node,7862014904,Clinique Alpha Vision,clinic,"","",-2.5149025,28.8403209
Sud-Kivu,node,7862014917,Clinique Ami des Enfants,clinic,"","",-2.5040937,28.8703082
Sud-Kivu,node,7862014888,Clinique Baraka,clinic,clinic,"",-2.5214023,28.8505848
Sud-Kivu,node,7862014918,Clinique Bernard,clinic,"","",-2.5169949,28.8451862
Sud-Kivu,node,12511802983,Clinique Biophrarme,clinic,"","",-2.5009598,28.8756071
Sud-Kivu,node,7862014901,Clinique Bukavu,clinic,"","",-2.5166404,28.8595965
Sud-Kivu,node,7862014887,Clinique Béthesaida,clinic,clinic,"",-2.5085701,28.8680159
Sud-Kivu,node,7862014894,Clinique Don Beni 2,clinic,clinic,"",-2.5079558,28.8627634
Sud-Kivu,node,7862014910,Clinique Don Benit,clinic,clinic,"",-2.5113771,28.8682441
Sud-Kivu,node,7862014905,Clinique Ebenezer,clinic,"","",-2.5005461,28.8709059
Sud-Kivu,node,7862014913,Clinique Exauce,clinic,"","",-2.5308159,28.8574902
Sud-Kivu,node,7862014889,Clinique Fuller,clinic,clinic,Church of the Holy Spirit,-2.5242066,28.8582828
Sud-Kivu,node,7862014922,Clinique Jésus Miséricordieux,clinic,clinic,"",-2.5099573,28.854081
Sud-Kivu,node,7862014908,Clinique Makimbiliyo,clinic,"","",-3.0320165,28.311853
Sud-Kivu,way,1006156752,Clinique Miracle de Dieu,clinic,"","",-2.5496351,28.8692818
Sud-Kivu,node,7862014920,Clinique Olame,clinic,"","",-2.4982372,28.8273985
Sud-Kivu,node,7862014890,Clinique Ophtamologique,clinic,clinic,"",-2.5022525,28.8552082
Sud-Kivu,node,7862014899,Clinique Resurrection Health,clinic,"","",-2.5293531,28.8566067
Sud-Kivu,node,7862014907,Clinique Ruhigita,clinic,"","",-2.5022953,28.8701304
Sud-Kivu,node,7862014921,Clinique Saint Luc,clinic,clinic,"",-2.506813,28.8609339
Sud-Kivu,node,7862014891,Clinique Saint Raphael,clinic,"","",-2.5061671,28.8472639
Sud-Kivu,node,7862014893,Clinique Saint Robert,clinic,"","",-2.5243048,28.85093
Sud-Kivu,node,7862014923,Clinique Skyborn,clinic,clinic,"",-2.506633,28.8591361
Sud-Kivu,node,7862014915,Clinique Smirna,clinic,"","",-3.040548,28.4315957
Sud-Kivu,way,317130191,Clinique Universitaire UOB,clinic,"","",-2.4898309,28.8476212
Sud-Kivu,node,7862014906,Clinique la Guerison,clinic,"","",-2.4949322,28.8399635
Sud-Kivu,node,7862014914,Clinique la Victoire,clinic,"","",-2.5226841,28.8465156
Sud-Kivu,node,5370738613,Dispansaire Matanda Bora,doctors,"",public,-4.1051072,29.0920651
Sud-Kivu,node,5373452172,Dispensaire Baraka,doctors,"",public,-4.8731929,29.1069245
Sud-Kivu,node,5373463494,Dispensaire David Fils,doctors,"",public,-4.8221673,29.1035128
Sud-Kivu,node,5373452198,Dispensaire Dieu Merci,doctors,"",public,-4.8794412,29.1065557
Sud-Kivu,node,5373452170,Dispensaire Mema,doctors,"",public,-4.9122171,29.1046473
Sud-Kivu,node,5370879003,Dispensaire la Grace,doctors,"",public,-4.9740355,29.1131128
Sud-Kivu,node,5370700022,Dispensaire moderne,doctors,"",public,-4.0909372,29.0897731
Sud-Kivu,way,1427327012,HGR Bukavu,hospital,hospital,"",-2.4950457,28.8494041
Sud-Kivu,node,13066352469,Hopital Mère_enfant/ Kesho Kongo Asbl,clinic,clinic,Action Sociale Kesho Kongo,-2.3981013,28.8221408
Sud-Kivu,way,1003285549,Hôpital General de Référence Dr RAU CORIRI,hospital,"","",-2.5235702,28.8352674
Sud-Kivu,way,196925276,Hôpital Général de Référence d'Uvira,hospital,"","",-3.3910571,29.1388138
Sud-Kivu,node,6848529807,Hôpital Général de Référence de Bagira,hospital,"","",-2.4711011,28.8300803
Sud-Kivu,way,997127914,Hôpital Général de Référence de Panzi,hospital,hospital,"",-2.5439066,28.8677205
Sud-Kivu,way,691234548,Hôpital Général de référence de Kamituga,hospital,hospital,"",-3.0677089,28.1849152
Sud-Kivu,node,6594445287,Hôpital Général de référence de Nundu,hospital,"","",-3.8185837,29.0966809
Sud-Kivu,way,380729597,Hôpital de Baraka,hospital,"",public,-4.1084704,29.0957372
Sud-Kivu,way,683145674,Hôpital général,hospital,hospital,"",-2.6932338,27.344747
Sud-Kivu,way,398008004,Hôpital général de Fizi,hospital,"",public,-4.3058786,28.9449056
Sud-Kivu,node,12896579620,Kabanga CdS,clinic,"",Ministry of Health,-5.0028533,29.1218872
Sud-Kivu,node,6594454285,Kabondozi Centre de Santé,clinic,"","",-3.7664475,29.0952478
Sud-Kivu,node,1023773752,Kasihe,clinic,"","",-2.2169967,29.0075224
Sud-Kivu,way,410793046,Kihumba,hospital,hospital,"",-1.9430484,29.0865327
Sud-Kivu,node,8483585379,Kihungwe,clinic,"","",-4.1074227,28.1446606
Sud-Kivu,node,1023773685,Kintama,clinic,"","",-2.225256,29.0330071
Sud-Kivu,node,1023773689,Kisiza,clinic,"","",-2.1898476,29.0387879
Sud-Kivu,node,13183453683,La puissance de Dieu,clinic,"","",-2.5107415,28.8599567
Sud-Kivu,node,1023773669,Lemera,clinic,"","",-2.2143759,29.0801726
Sud-Kivu,node,5655814049,Lulimba,clinic,"","",-4.6736158,28.6608658
Sud-Kivu,node,1023773730,Lumala,clinic,clinic,"",-2.036682,29.0617018
Sud-Kivu,node,5304692630,MSF,clinic,clinic,Médecins sans frontières,-4.1056681,29.0943336
Sud-Kivu,node,6475961015,MSF measles emergency site,clinic,"","",-3.0639709,28.1803662
Sud-Kivu,node,1023773760,Mafula,clinic,"","",-2.0957877,29.0420859
Sud-Kivu,node,5375124910,Maternité du centre de santé de Lumanya,clinic,"",public,-4.0092257,28.8788536
Sud-Kivu,node,1023773651,Misimbwe,clinic,"","",-2.0704033,29.0700847
Sud-Kivu,way,791333108,Monvu,hospital,hospital,"",-2.1890013,28.994534
Sud-Kivu,node,1023773655,Mpene,clinic,"","",-2.1864736,28.9944527
Sud-Kivu,node,1023773667,Mugote,clinic,"","",-2.1818494,29.0685674
Sud-Kivu,node,1023773756,Muhyahya,clinic,"","",-2.1676481,29.0323933
Sud-Kivu,node,1023773762,Nyakalengwa,clinic,"","",-2.2500311,29.0181544
Sud-Kivu,node,12509249322,Polyclinique Impact Médical,clinic,"","",-2.5072606,28.8604784
Sud-Kivu,node,7862014919,Polyclinique Sainte Anaclé,clinic,"","",-2.5148393,28.8645327
Sud-Kivu,node,12509279516,Polyclinique Salama,hospital,"","",-2.5158247,28.8603046
Sud-Kivu,node,7862014895,Polyclinique Santé Plus,clinic,"","",-2.519685,28.8502733
